label,cityLabel,city
罗德·霍夫曼,Roald Hoffmann,http://www.wikidata.org/entity/Q273279
威廉·瓊斯 (數學家),William Jones,http://www.wikidata.org/entity/Q371877
克利福德·沙尔,Clifford Shull,http://www.wikidata.org/entity/Q201506
坦苏·奇莱尔,Tansu Çiller,http://www.wikidata.org/entity/Q208377
蓋瑞·貝克,Gary Becker,http://www.wikidata.org/entity/Q191020
安德烈·曼纽尔·德·里奥,Andrés Manuel del Río,http://www.wikidata.org/entity/Q524465
鲁斯兰·伊姆拉诺维奇·哈斯布拉托夫,Ruslan Khasbulatov,http://www.wikidata.org/entity/Q537251
雷蒙·史慕揚,Raymond Smullyan,http://www.wikidata.org/entity/Q441178
玛丽·费尔法克斯·萨默维尔,Mary Somerville,http://www.wikidata.org/entity/Q268702
万尼瓦尔·布什,Vannevar Bush,http://www.wikidata.org/entity/Q299595
勞倫斯·克萊因,Lawrence Klein,http://www.wikidata.org/entity/Q295761
阿布·瓦法,Abu al-Wafa Buzjani,http://www.wikidata.org/entity/Q298439
尼古拉·伊万诺维奇·瓦维洛夫,Nikolai Vavilov,http://www.wikidata.org/entity/Q214926
約翰尼斯·菲比格,Johannes Andreas Grib Fibiger,http://www.wikidata.org/entity/Q216324
亨利·達西,Henry Darcy,http://www.wikidata.org/entity/Q438507
特罗菲姆·邓尼索维奇·李森科,Trofim Lysenko,http://www.wikidata.org/entity/Q294234
利維烏·利布雷斯庫,Liviu Librescu,http://www.wikidata.org/entity/Q313407
弗拉基米尔·伊万诺维奇·维尔纳茨基,Vladimir Ivanovich Vernadsky,http://www.wikidata.org/entity/Q316371
扬·亨德里克·奥尔特,Jan Oort,http://www.wikidata.org/entity/Q309861
科比尼安·布洛德曼,Paul Broca,http://www.wikidata.org/entity/Q311276
盧塞爾,Walter Russell,http://www.wikidata.org/entity/Q322965
艾瑞克·怀特·埃尔斯特,Eric Walter Elst,http://www.wikidata.org/entity/Q312755
羅伯特·雷科德,Robert Recorde,http://www.wikidata.org/entity/Q318192
弗里茨·泽尔尼克,Frits Zernike,http://www.wikidata.org/entity/Q188293
穆罕默德·伊本·伊斯梅尔·布哈里,Muhammad al-Bukhari,http://www.wikidata.org/entity/Q241026
阿爾伯特·克勞德,Albert Claude,http://www.wikidata.org/entity/Q233943
杰瑞·福多,Jerry Fodor,http://www.wikidata.org/entity/Q319186
