label,cityLabel,countryLabel
八重天宫,Hasht Behesht,Iran
皇居,Tokyo Imperial Palace,Japan
曼托瓦公爵宮,Ducal palace,Italy
格拉蘇爾科維奇宮,Grassalkovich Palace,Slovakia
立陶宛大公宮,Palace of the Grand Dukes of Lithuania,Lithuania
华伦斯坦宫,Wallenstein Palace,Czech Republic
柏林城市宮,Berlin City Palace,Germany
蝸牛府,Palazzo Contarini del Bovolo,Italy
以色列波茲南斯基宮,Izrael Poznański Palace,Poland
無憂宮,Sanssouci,Germany
意大利宫,Italian Court,Czech Republic
特洛伊宫堡,Troja Palace,Czech Republic
克罗梅日什总主教宫,Kroměříž Archbishop's Palace,Czech Republic
地下水宮殿,Basilica Cistern,Turkey
盧浮城堡,Louvre Palace,France
圣十字宫,Santa Cruz Palace,Spain
羅森堡城堡,Rosenborg Castle,Denmark
海伦基姆湖宫,Herrenchiemsee,Germany
华沙科学文化宫,Palace of Culture and Science,Poland
聖埃默蘭宮,Q872592,Germany
非盟会议中心,AU Conference Center and Office Complex,Ethiopia
通信宫,Cybele Palace,Spain
奧辛諾格拉德,Euxinograd,Bulgaria
黄金宫,Ca' d'Oro,Italy
沙皇村,Tsarskoye Selo,Russia
莎士迪克宮,Soestdijk Palace,Netherlands
兰柏宫,Lambeth Palace,United Kingdom
奧斯陸王宮,Royal Palace,Norway
克隆堡,Kronborg,Denmark
爱丽舍宫,Élysée Palace,France
波德斯塔宫,Palazzo del Podestà,Italy
罗昂宫,"Palais Rohan, Strasbourg",France
欧根亲王冬宫,Winter Palace of Prince Eugene,Austria
卡塔内奥·阿多诺宫,Palazzo Cattaneo-Adorno,Italy
桑塞多尼宫,"Palazzo Sansedoni, Siena",Italy
布城首相署,Perdana Putra,Malaysia
卡齊米日宮,Kazimierz Palace,Poland
公证人宫,Palazzo dei Notai,Italy
斯塔西茨宮,Staszic Palace,Poland
漢普敦宮,Hampton Court Palace,United Kingdom
肯辛顿宫,Kensington Palace,United Kingdom
谢茨勒宫,Schaezlerpalais,Germany
马夫拉宫,Mafra National Palace,Portugal
紫衣贵族宫,Palace of the Porphyrogenitus,Turkey
托斯卡纳宫,Q836468,Czech Republic
比斯卡里宫,Palazzo Biscari,Italy
水晶宮,The Crystal Palace,United Kingdom
曼谷大皇宫,Grand Palace,Thailand
政府宫,Q3891292,Italy
鄭王宮,Phra Racha Wang Derm,Thailand
米哈伊洛夫宫,Saint Michael's Castle,Russia
托卡比皇宮,Topkapı Palace,Turkey
林德霍夫宫,Linderhof Palace,Germany
褐宫,Brown House,Germany
古列斯坦宮,Golestan Palace,Iran
塔克基思拉宮,Taq-i Kisra,Iraq
红宫,Palazzo Rosso,Italy
潘塔雷奥·斯皮诺拉宫,Q3890608,Italy
维罗纳市政宫,Q3891268,Italy
娛樂宮,Amusement Palace,Russia
河内主席府,Presidential Palace,Vietnam
爱泼斯坦宫,Palais Epstein,Austria
法罗宫,Palais du Pharo,France
努兒登堡宮,Noordeinde Palace,Netherlands
阿尼奇科夫宫,Anichkov Palace,Russia
希臘舊王宮,Old Royal Palace,Greece
波托茨基宮,Potocki Palace,Ukraine
波托茨基宮,Potocki Palace,Poland
布阔伊宫,Q1507468,Czech Republic
顺化皇城,Imperial City of Hue,Vietnam
教皇宫,Palais des Papes,France
塞维利亚王宫,Alcázar,Spain
统领凉廊,Palazzo del Capitaniato,Italy
帕爾多王宮,Royal Palace of El Pardo,Spain
卓宁霍姆宫,Drottningholm Palace,Sweden
維泰博教皇宮,Palazzo dei Papi di Viterbo,Italy
羅馬尼亞人民宮,Palace of the Parliament,Romania
皮洛塔宫,Palazzo della Pilotta,Italy
貴族之家,House of Nobility,Sweden
努特迪伊宮,Kneuterdijk Palace,Netherlands
亞歷山大宮,Alexander Palace,Russia
祖卡里宫,Palazzo Zuccari,Italy
达尔科宫,Palazzo d'Arco,Italy
基亚拉蒙特－斯泰里宫,Palazzo Chiaramonte,Italy
帕拉丁学校宫,Palazzo delle Scuole Palatine,Italy
阿尔贝托·索尔迪拱廊街,Galleria Alberto Sordi,Italy
基吉宫,Palazzo Chigi,Italy
帕尼伽罗拉府,Casa Panigarola,Italy
理性宫,Palazzo della Ragione,Italy
帕拉维奇尼-罗斯皮利奥斯宫,Palazzo Pallavicini-Rospigliosi,Italy
總統府,Çankaya Köşkü,Turkey
馬爾他部,Villa del Priorato di Malta,Italy
夏乐宫,Palais de Chaillot,France
拉霍伊宫,Palacio de Rajoy,Spain
羅斯皮里歐西宮,Q16586307,Italy
美景宮,Belvedere,Austria
马德里王宫,Royal Palace of Madrid,Spain
塔托伊宮,Tatoi Palace,Greece
阿马林堡宫,Amalienborg,Denmark
新宫,Palazzo Nuovo,Italy
耶拉金宮,Yelagin Palace,Russia
乌代布尔城市宫殿,City Palace,India
鲁切拉宫,Palazzo Rucellai,Italy
吉奥·巴蒂斯塔·斯皮诺拉宫,Q3890211,Italy
巴托洛梅奥·洛美里尼宫,Q3889615,Italy
理性宫,Q3891477,Italy
貢扎加-阿切爾比宮,Q3890242,Italy
贝加莫新宫,Q3890562,Italy
贾科莫·洛美里尼宫,Q3890188,Italy
都拉佐-帕拉维奇尼宫,Q3890060,Italy
多稜宮,Palace of Facets,Russia
威尔逊宫,Palais Wilson,Switzerland
莫尔辛宫,Morzin Palace,Czech Republic
钻石宫,Palazzo dei Diamanti,Italy
布拉斯奇宫,Palazzo Braschi,Italy
修道院長宮,Abbot's Palace (Oliwa),Poland
旧宫,Palazzo Vecchio,Italy
恭王府,Prince Gong Mansion,People's Republic of China
理性宮,Palazzo della Ragione,Italy
冈多菲堡教皇宫,Papal Palace of Castel Gandolfo,Italy
法西斯之家,Casa del Fascio,Italy
水之宫殿,charminar,India
迦太基宮,Carthage Palace,Tunisia
公典宫,Palazzo del Monte di Pietà,Italy
圣特尔莫宫,Palace of San Telmo,Spain
卡里尼亚诺宫,Palazzo Carignano,Italy
彼提宫,Palazzo Pitti,Italy
萨伏伊公爵宫,Q3361109,France
博宫,Bo Palace,Italy
盧卡總督府,"Ducal Palace, Lucca",Italy
艾格蒙宮,Egmont Palace,Belgium
巴尔比埃里宫,Palazzo Barbieri,Italy
波吉亞德爾卡薩萊宮,Q16586017,Italy
斯托克雷特宮,Stoclet Palace,Belgium
土耳其駐奧地利大使館,Q2464773,Austria
蒙塞拉特宫,Monserrate Palace,Portugal
执政官宫,Palazzo dei Priori,Italy
市政宫,Palazzo Comunale,Italy
波利宫,Palazzo Poli,Italy
马西莫浴场宫,Palazzo Massimo alle Terme,Italy
寡妇宫,Palazzo delle Vedove,Italy
普田学院宫,Palazzo del Collegio Puteano,Italy
魏德金宫,Palazzo Wedekind,Italy
波齐亚宫,Palais Porcia,Austria
执政官宫 (卢卡),"Palazzo Pretorio, Lucca",Italy
省督宫 (皮亚琴察),"Palazzo della Prefettura, Piacenza",Italy
谢伊·柯罗姆拉宫,Palais Schey von Koromla,Austria
蒙特奇托利歐宮,Palazzo Montecitorio,Italy
蒂爾堡市政廳,City Hall of Tilburg,Netherlands
纳托利宫,Natoli Palace,Italy
马里诺宫,Palazzo Marino,Italy
勃艮第公爵宫,Palace of the Dukes of Burgundy,France
得特宮,Palazzo del Te,Italy
平城宫,Heijō Palace,Japan
凱薩琳宮,Catherine Palace,Russia
费罗尼-斯皮尼大宅,Palazzo Spini Feroni,Italy
科西尼宮,Palazzo Corsini,Italy
塞莱斯定宫,Q3891191,Italy
大学宫,Q3891414,Italy
奧拉寧鮑姆,"Oranienbaum, Russia",Russia
总督宫 (热那亚),"Doge's Palace, Genoa",Italy
潘菲利宫,Palazzo Pamphilj,Italy
使徒宫,Apostolic Palace,Vatican City
西班牙宫,Palazzo dello Spagnolo,Italy
杜伊勒里宫,Tuileries Palace,France
奎里纳尔宫,Quirinal Palace,Italy
巴托利尼萨贝尼宫,Palazzo Bartolini Salimbeni,Italy
保守宫,Palazzo dei Conservatori,Italy
朱利康素蒂宫,Palazzo dei Giureconsulti,Italy
法尔内塞宫,Palazzo Farnese,Italy
巴贝里尼宫,Palazzo Barberini,Italy
總統官邸,Heliopolis Palace,Egypt
罗斯柴尔德花园别墅,Villa Ephrussi de Rothschild,France
大象宫,Palazzo degli Elefanti,Italy
皮克罗米尼宫,Palazzo Piccolomini,Italy
康西纽利欧宫,Q3891564,Italy
归尔甫派宫,Palazzo di Parte Guelfa,Italy
祖卡里宫,Palazzetto Zuccari,Italy
骑士宫,Palazzo della Carovana,Italy
拉斯特列利夏宫,Summer Palace,Russia
聖詹姆士宮,St James's Palace,United Kingdom
格罗德诺新城堡,New Hrodna Castle,Belarus
萨林贝尼宫,Palazzo Salimbeni,Italy
里乌尔宫,Q3360910,France
帕佩塞宫,Q3361362,Italy
蘭格福爾豪特宮,Lange Voorhout Palace,Netherlands
山多尔宫,Sándor Palace,Hungary
公爵宮(薩比奧內塔),Q3890048,Italy
吉奥·弗朗切斯科·巴尔比宫,Q3890212,Italy
巴尔比-塞纳雷加宫,Q3889576,Italy
巴尔达萨雷·洛美里尼宫,Q3889577,Italy
弗朗切斯科·玛利亚·巴尔比·比奥维拉宫,Q3890141,Italy
德拉·羅維雷宮 (薩沃納),Q3890009,Italy
甘巴科尔蒂宫,Q3890175,Italy
贝林姆鲍宫,Q3889631,Italy
梅扎诺特宫,Palazzo Mezzanotte,Italy
馬爾他宮,Palazzo Malta,Italy
奇耶里卡提宮,Palazzo Chiericati,Italy
公爵宮 (雷焦艾米利亞),Q3890049,Italy
达古修宫,Palazzo d'Accursio,Italy
政府宮,Government Palace,Finland
博讷勃艮第公爵府,Q3146255,France
拉比亞宮,Palazzo Labia,Italy
大馬士革人民宮殿,"Presidential Palace, Damascus",Syria
独立宫 (里斯本),Q7220201,Portugal
胡志明主席故居,Presidential Palace Historical Site,Vietnam
波爾圖宮,Palazzo Porto,Italy
基齐-萨拉齐尼宫,Palazzo Chigi-Saracini,Italy
安杰洛·乔瓦尼·斯皮诺拉宫,Palazzo Angelo Giovanni Spinola,Italy
马西莫柱宫,Palazzo Massimo alle Colonne,Italy
利纳雷斯宫,Palace of Linares,Spain
元老宫,Senatorial Palace,Italy
阿里卡普宫,Ālī Qāpū,Iran
摩德纳公爵宫,Ducal Palace of Modena,Italy
阿波美王宫,Royal Palaces of Abomey,Benin
南锡公爵宫,Palace of the Dukes of Lorraine,France
人民首领宫,Q15631519,Italy
阿尔腾普斯宫,Palazzo Altemps,Italy
普凡纳宫,Palazzo Pfanner,Italy
维米那勒宫,Palazzo del Viminale,Italy
公社宫,Palazzo Comunale,Italy
意大利商业银行宫 (米兰),Palazzo della Banca Commerciale Italiana,Italy
斯彭紮宮,Sponza Palace,Croatia
波尔图主教宫,Episcopal Palace of Porto,Portugal
芬兰总统府,Presidential Palace,Finland
博爾蓋塞宫,Palazzo Borghese,Italy
斯帕达宫,Palazzo Spada,Italy
皇宮,Royal Palace,Tonga
阿斯托加主教宫,Palacio Episcopal de Astorga,Spain
拉特朗宫,Lateran Palace,Italy
麗都廳,Rideau Hall,Canada
蓝宫,Palazzo Blu,Italy
獨立宮 (雅加達),Istana Negara (Jakarta),Indonesia
大瓜尔迪亚宫,Q3774323,Italy
伊勢齋宮,Saikū,Japan
传信部宫,Palazzo di Propaganda Fide,Italy
