label,cityLabel,city
Triple H,Triple H,http://www.wikidata.org/entity/Q44567
GACKT,Gackt,http://www.wikidata.org/entity/Q44606
O·J·辛普森,O. J. Simpson,http://www.wikidata.org/entity/Q44473
克萊兒·馥蘭妮,Claire Forlani,http://www.wikidata.org/entity/Q40228
冷石·史蒂夫·奧斯汀,Stone Cold Steve Austin,http://www.wikidata.org/entity/Q44313
卡麥蓉·狄亞,Cameron Diaz,http://www.wikidata.org/entity/Q44380
奥兰多·布鲁姆,Orlando Bloom,http://www.wikidata.org/entity/Q44467
戴夫查普爾,Dave Chappelle,http://www.wikidata.org/entity/Q40321
琳賽·蘿涵,Lindsay Lohan,http://www.wikidata.org/entity/Q44903
特雷·帕克,Trey Parker,http://www.wikidata.org/entity/Q44414
詹妮娜·加萬卡,Janina Gavankar,http://www.wikidata.org/entity/Q39986
贾斯汀·比伯,Justin Bieber,http://www.wikidata.org/entity/Q34086
Nico,Nico,http://www.wikidata.org/entity/Q44634
西恩·安德斯,Sean Anders,http://www.wikidata.org/entity/Q60341
克雷格·费格斯,Craig Ferguson,http://www.wikidata.org/entity/Q72867
伍迪·艾伦,Woody Allen,http://www.wikidata.org/entity/Q25089
巴赫曼·戈巴迪,Bahman Ghobadi,http://www.wikidata.org/entity/Q31923
尚·嘉賓,Jean Gabin,http://www.wikidata.org/entity/Q23842
珍妮佛·安妮斯顿,Jennifer Aniston,http://www.wikidata.org/entity/Q32522
大衛·丹曼,David Denman,http://www.wikidata.org/entity/Q64560
马提亚斯·施维赫夫,Matthias Schweighöfer,http://www.wikidata.org/entity/Q64645
马蒂娜·戈黛特,Martina Gedeck,http://www.wikidata.org/entity/Q65111
凱西·溫德拉,Cassie Ventura,http://www.wikidata.org/entity/Q72832
戴安娜·阿姆夫特,Diana Amft,http://www.wikidata.org/entity/Q66027
伊賽亞·華盛頓,Isaiah Mustafa,http://www.wikidata.org/entity/Q40470
保罗·布莱特纳,Paul Breitner,http://www.wikidata.org/entity/Q44458
凯特·卡普肖,Kate Capshaw,http://www.wikidata.org/entity/Q40162
凱爾·施密德,Kyle Schmid,http://www.wikidata.org/entity/Q40240
哈罗德·品特,Harold Pinter,http://www.wikidata.org/entity/Q41042
安德莉·鮑恩,Andrea Bowen,http://www.wikidata.org/entity/Q40473
托比·斯蒂芬斯,Toby Stephens,http://www.wikidata.org/entity/Q40103
朱莉·鲍温,Julie Bowen,http://www.wikidata.org/entity/Q40248
約翰·萊菲爾德,John Layfield,http://www.wikidata.org/entity/Q44692
马特·斯通,Matt Stone,http://www.wikidata.org/entity/Q44410
