label,riverLabel,countryLabel
吉盧韋山,Mount Giluwe,Papua New Guinea
塞瓜姆火山,Mount Seguam,United States of America
斯坎格里峰,Skyang Kangri,Pakistan
瓜亞蒂里火山,"Guallatiri, Chile",Chile
布瑞岬,Bray Head,Ireland
宛多伊山,Huandoy,Peru
由布岳,Mount Yufu,Japan
半圓頂,Half Dome,United States of America
小錫特金島,Little Sitkin Island,United States of America
韋斯特達爾火山,Mount Westdahl,United States of America
Ofu島,Ofu-Olosega,United States of America
梅塞達里奧山,Mercedario,Argentina
瓦伊利亞山,Waylla,Bolivia
維拉柳西山,Wila Lluxi,Bolivia
蒙特塞拉特山,Montserrat,Spain
內日峰,Piton des Neiges,France
費爾韋瑟山,Mount Fairweather,Canada
俗離山,Songnisan,South Korea
漢拏山,Hallasan,South Korea
雞龍山,Gyeryongsan,South Korea
龙虎山,Mount Longhu,People's Republic of China
阿扎斯高原,Azas Plateau,Russia
神农峰,Mount Byōbu,Japan
鳥海山,Mount Chōkai,Japan
富斯峰,Fuss Peak,Russia
奧弗雷峰,Q1652824,Spain
阿納溫火山,Anaun,Russia
費爾韋瑟山,Mount Fairweather,United States of America
哈桑山,Mount Hasan,Turkey
勞多山,Cumbre del Laudo,Argentina
富默奧洛山,Mount Fumaiolo,Italy
智異山,Jirisan,South Korea
格里姆火山,Grímsvötn,Iceland
青城山,Mount Qingcheng,People's Republic of China
阿爾莫隆加火山,Almolonga,Guatemala
丹尼爾山,Mount Daniel,United States of America
加隆貢火山,Gunung Galunggung,Indonesia
特雷斯克魯塞斯山,Nevado Tres Cruces,Argentina
內利山,Mount Nelly,Bolivia
基西尼山,K'isi K'isini,Bolivia
特雷斯克魯塞斯山,Nevado Tres Cruces,Chile
五台山,Odaesan,South Korea
蘇奇索山,Alpe di Succiso,Italy
希斯卡帕塔山,Jisk'a Pata,Bolivia
維拉錢卡山,Wila Ch'ankha,Bolivia
有珠山,Mount Usu,Japan
北漢山,Bukhansan,South Korea
阿馬克火山,Amak Volcano,United States of America
亞瑟王座,Arthur's Seat,United Kingdom
南山,Namsan,South Korea
妙香山,Myohyang-san,North Korea
七寶山,Chilbosan,North Korea
奧爾諾皮倫火山,Hornopirén,Chile
科托帕希峰,Cotopaxi,Ecuador
阿穆克塔火山,Mount Amukta,United States of America
妙義山,Mount Myōgi,Japan
赫諾韋薩島,Genovesa Island,Ecuador
阿爾卑斯山脈,Montes Alpes,France
波拉科峰,Pico Polaco,Argentina
馬羅馬峰,La Maroma,Spain
喬赫尼亞科塔山,Mount Ch'uxña Quta,Bolivia
漢科烏約山,Janq'u Uyu,Bolivia
科里丘馬山,Quri Ch'uma,Bolivia
奧里薩巴山,Pico de Orizaba,Mexico
庫拉岡日峰,Kula Kangri,People's Republic of China
海斯山,Mount Hayes,United States of America
央然康日峰,Yangra,People's Republic of China
加里波第山,Mount Garibaldi,Canada
凱里尼亞山脈,Kyrenia Mountains,Cyprus
邁波火山,Maipo,Argentina
邁波火山,Maipo,Chile
高华峰,Mount Narahara,Japan
庫拉岡日峰,Kula Kangri,Bhutan
瓦乌纳穆斯,Waw an Namus,Libya
波波卡特佩特火山,Popocatépetl,Mexico
卡爾瓦拉索火山,Ccarhuarazo,Peru
薩爾托洛崗日峰,Saltoro Kangri,Pakistan
阿爾特松胡山,Artesonraju,Peru
別盧哈山,Belukha Mountain,Russia
阿里山國家風景區,Alishan National Scenic Area,Taiwan
北海道駒岳,Hokkaidō Koma-ga-take,Japan
妙高山,Mount Myōkō,Japan
蓼科山,Mount Tateshina,Japan
狄克山,Dykh-Tau,Russia
依本立,Ebenalp,Switzerland
卡萊爾火山,Mount Carlisle,United States of America
九月山,Kuwŏlsan,North Korea
埃爾貢山,Mount Elgon,Uganda
塔塔邁勞山,Tatamailau,East Timor
吾妻小富士,Mount Azuma-kofuji,Japan
大山,Daisen,Japan
岩木山,Mount Iwaki,Japan
斜里岳,Mount Shari,Japan
開聞岳,Kaimondake volcano,Japan
佩德羅索山,Monte Pedroso,Spain
大藍山,Great Blue Hill,United States of America
普陀山,Mount Putuo,People's Republic of China
馬佐爾峰,Puig Major,Spain
馬魯畢庭峰,Malubiting,Pakistan
阿拉木根,Alamagan,United States of America
博爾戈爾山,Jebel Barkal,Sudan
拉拉姆卡瓦山,Mount Laram Q'awa,Bolivia
福戈火山,Pico do Fogo,Cape Verde
邊山半島國立公園,Byeonsan,South Korea
雪嶽山,Seoraksan,South Korea
黄毛峰,Mount Chitose,Japan
阿卡馬拉奇火山,Acamarachi,Chile
龜山島,Guishan Island,Taiwan
磐梯山,Mount Bandai,Japan
羅臼岳,Mount Rausu,Japan
奧羅西火山,Orosí Volcano,Costa Rica
薩班卡亞火山,Sabancaya,Peru
卓奥友峰,Cho Oyu,Nepal
科修斯科山,Mount Kosciuszko,Australia
古巴洛瓦卡山,Gubałówka,Poland
吐含山,Tohamsan,South Korea
伊斯塔西瓦特爾火山,Iztaccihuatl,Mexico
卓奥友峰,Cho Oyu,People's Republic of China
盧魯斯火山,Mount Lurus,Indonesia
哈查錢卡山,Jach'a Ch'ankha,Bolivia
帕庫基武塔山,Phaq'u Kiwuta,Bolivia
威特洪峰,Wetterhorn,Switzerland
托尔多基-亚尼山,Tordoki Yani,Russia
珀爾巴克蒂火山,Gunung Perbakti,Indonesia
韋尼阿米諾夫火山,Mount Veniaminof,United States of America
卡羅山,Mont Caro,Spain
貝克山,Mount Baker,United States of America
安圖科火山,Antuco,Chile
貝倫火山,Beerenberg,Norway
科盧馬火山,Cerro Columa,Bolivia
阿格拉法,Agrafa,Greece
阿蘇夫雷火山,Cerro del Azufre,Chile
高岛,Kao,Tonga
三原山,Mount Mihara,Japan
昭和新山,Shōwa-shinzan,Japan
尼波山,Mount Nebo,Jordan
伊良普山,Illampu,Bolivia
馬西索德帕庫尼火山,Macizo de Pacuni,Bolivia
雙峰,Twin Peaks,United States of America
薩康泰山,Salcantay,Peru
喜馬爾佐利山,Himalchuli,Nepal
瓦格拉姆,Wagram,Austria
查古拉克島,Chagulak Island,United States of America
科比特火山,Fourpeaked Mountain,United States of America
納穆利山,Mount Namuli,Mozambique
加舒尔布鲁木II峰,Gasherbrum II,Pakistan
友谊峰,Hüiten Peak,Mongolia
盧布克拉亞火山,Dolok Lubukraya,Indonesia
米格峰,Mount Meager,Canada
蘭特孔博拉山,Buntu Rantekambola,Indonesia
卓木拉日峰,Jomolhari,People's Republic of China
友谊峰,Hüiten Peak,People's Republic of China
拉布吉康峰,Labuche Kang,People's Republic of China
格德火山,Gunung Gede,Indonesia
派克峰,Pikes Peak,United States of America
加舒爾布魯木III峰,Gasherbrum III,Pakistan
圖西德火山,Toussidé,Chad
巴托羅崗日峰,Baltoro Kangri,Pakistan
比蘇奇火山,Mount Bisoke,Democratic Republic of the Congo
威廉敏娜山,Puncak Trikora,Indonesia
阿蘇夫拉爾火山,Volcán Azufral,Colombia
加舒爾布魯木III峰,Gasherbrum III,People's Republic of China
普莫里峰,Pumori,People's Republic of China
拉明顿火山,Mount Lamington,Papua New Guinea
卡西里山,Casiri,Peru
斯奈菲尔火山,Snæfellsjökull,Iceland
巴托拉峰,Batura Sar,Pakistan
巴爾瓦火山,Barva Volcano,Costa Rica
黑山 (澳洲首都特區),Black Mountain,Australia
石山,Stone Mountain,United States of America
約華湖,Lake Yojoa,Honduras
帕奈托利科山,Panaitoliko,Greece
恩培多克勒火山,Empedocles,Italy
惠那山,Mount Ena,Japan
貝瑞爾火山,Barrier,Kenya
迪迪卡斯島,Didicas Volcano,Philippines
肯當火山,Gunung Kendang,Indonesia
賓加山,Monte Binga,Mozambique
卡西里山,Q'asiri (Larecaja),Bolivia
莫科山,Mount Moco,Angola
納布羅火山,Nabro Volcano,Eritrea
丘皮基尼亞火山,Chupiquiña,Peru
雪朗峰,Schilthorn,Switzerland
扎姆朗峰,Chamlang,Nepal
烏維納斯,Ubinas,Peru
伊蘇爾火山,Mount Yasur,Vanuatu
錢帕基山,Mount Champaquí,Argentina
西布阿爾布阿利火山,Dolok Sibualbuali,Indonesia
撒巴蘭火山,Kūh-e Heram Dāghī,Iran
賈奴峰,Jannu,Nepal
洛米基山,Lomnický štít,Slovakia
索馬山,Mount Somma,Italy
克吉斯山,Kerkis,Greece
开加博峰,Hkakabo Razi,Myanmar
巴克寧格火山,Bakening,Russia
巴爾赫特納亞火山,Barkhatnaya Sopka,Russia
巴茲曼山,Kūh-e Zendeh,Iran
洛澤爾峰,Mont Lozère,France
烏魯達山,Uludağ,Turkey
聖克里斯托瓦爾火山,San Cristóbal Volcano,Nicaragua
阿瓦恰火山,Avachinsky,Russia
雅科山,Monte Hacho,Spain
奇利克斯火山,Chiliques,Chile
阿爾涅伊-恰沙孔賈火山,Alney-Chashakondzha,Russia
科什坦山,Koshtan-Tau,Russia
欽琼特佩克火山,San Vicente,El Salvador
特利卡火山,Telica,Nicaragua
亨吉德山,Hengill,Iceland
阿耶盧山,Mount Ayalu,Ethiopia
維涅馬爾峰,Vignemale,France
戈爾內格拉特,Gornergrat,Switzerland
格拉西爾峰,Glacier Peak,United States of America
巴巴塞島,Babase Island,Papua New Guinea
蓋勒洛伊火山,Gareloi Volcano,United States of America
康塞普西翁火山,Concepción,Nicaragua
莫塔羅納山,Mottarone,Italy
科爾瓦奇峰,Piz Corvatsch,Switzerland
巴伯峰,Barbeau Peak,Canada
巴希萊峰,Pico Basilé,Equatorial Guinea
金剛山,Mount Kongō,Japan
北武当山,Mount Beiwudang,People's Republic of China
秋葉山 (靜岡縣),Mount Akiha,Japan
塞雷多峰,Torre de Cerredo,Spain
克爾火山,Kell,Russia
麥克阿瑟山,McArthur Peak,Canada
巴納豪火山,Mount Banahaw,Philippines
玉山,Yushan,Taiwan
阿維拿,Avala,Serbia
纳木那尼峰,Gurla Mandhata,People's Republic of China
乔戈里萨峰,Chogolisa,Pakistan
查查尼峰,Chachani,Peru
薩沃島,Savo Island,Solomon Islands
塞羅內格羅,Cerro Negro,Nicaragua
舍阿奈比山,Jebel ech Chambi,Tunisia
蘭特馬里奧山,Buntu Rantemario,Indonesia
聖米格爾火山,San Miguel,El Salvador
塞魯阿島,Mount Serua,Indonesia
帕魯馬火山,Paruma,Chile
帕魯馬火山,Paruma,Bolivia
三清山,Mount Sanqing,People's Republic of China
医巫闾山,Yiwulü Mountain,People's Republic of China
内戈尤峰,Negoiu Peak,Romania
迪讓峰,Diran,Pakistan
美黑蒂亞島,Mehetia,France
多姆山,Puy de Dôme,France
夏延山核戰碉堡,Cheyenne Mountain,United States of America
菲拉布雷斯山脈,Sierra de Los Filabres,Spain
烏馬拉塔火山,Umurata,Chile
烏馬拉塔火山,Umurata,Bolivia
卡密特山,Kamet,India
貝里爾山,Berill Mountain,Russia
勞洛山,Monte Lauro,Italy
默巴布火山,Gunung Merbabu,Indonesia
聖貝內迪克托島,San Benedicto Island,Mexico
帕潘達揚火山,Gunung Papandayan,Indonesia
姆鲁山,Mount Mulu,Malaysia
章子峰,Changtse,People's Republic of China
木孜塔格山,Ulugh Muztagh,People's Republic of China
塔爾加爾峰,Pik Talgar,Kazakhstan
图基诺峰,Pico Turquino,Cuba
呂卡維多斯,Mount Lycabettus,Greece
喬皮奧爾科山,Chawpi Urqu,Peru
切克汗峰,Cheekha Dar,Iran
喬皮奧爾科山,Chawpi Urqu,Bolivia
切克汗峰,Cheekha Dar,Iraq
本勞爾斯,Ben Lawers,United Kingdom
因他暖山,Doi Inthanon,Thailand
努子峰,Nuptse,Nepal
馬庫申火山,Makushin Volcano,United States of America
塞爾克庫柳山,Sirk'i Qullu,Bolivia
九华山,Mount Jiuhua,People's Republic of China
基洛托阿火山,Quilotoa,Ecuador
埃爾普洛莫山,Cerro El Plomo,Chile
亞特火山,Yate,Chile
特里蘇爾峰,Trisul,India
大汉山,Mount Tahan,Malaysia
巴爾蒂斯坦峰,K6,Pakistan
珀木拉普火山,Pomerape,Chile
阿吉萊拉火山,Aguilera,Chile
珀木拉普火山,Pomerape,Bolivia
戈列雷火山,Gorely,Russia
涅莫峰,Nemo Peak,Russia
佩尼亞拉拉峰,Peñalara,Spain
赫爾維林峰,Helvellyn,United Kingdom
大帽山,Tai Mo Shan,People's Republic of China
南阿爾卑斯山脈,Southern Alps,New Zealand
阿尼克山,Anik Mountain,Russia
鞍馬山,Mount Kurama,Japan
特羅門火山,Tromen,Argentina
Quill火山,The Quill,Kingdom of the Netherlands
Quill火山,The Quill,Netherlands
隆基邁火山,Lonquimay,Chile
阿斯恰火山,Askja,Iceland
塔博爾山,Mount Tabor,Israel
烏亞拉尼火山,Uyarani,Bolivia
納比沙伊卜山,Jabal an Nabi Shu'ayb,Yemen
蒙特戈山,Montgó Massif,Spain
坎巨提峰,Kanjut Sar,Pakistan
藍塘里壤峰,Langtang Lirung,Nepal
雅克辛嘎丹峰,Yukshin Gardan Sar,Pakistan
牛頓峰,Newtontoppen,Norway
根特崗日峰,Ghent Kangri,India
錫龍火山,Mount Sirung,Indonesia
橄榄山,Mount of Olives,Israel
瑞尼爾山,Mount Rainier,United States of America
拉包爾火山,Rabaul caldera,Papua New Guinea
阿加達克火山,Mount Adagdak,United States of America
奧亞圭火山,Ollagüe,Chile
奧亞圭火山,Ollagüe,Bolivia
帕吉特山,Mount Paget,United Kingdom
昆揚基什峰,Khunyang Chhish,Pakistan
印加瓦西峰,Incahuasi,Argentina
莫森峰,Mawson Peak,Australia
印加瓦西峰,Incahuasi,Chile
康伯利維亞火山,Cumbre Vieja 2,Spain
谢拉格山,Kjerag,Norway
盧卡尼亞山,Mount Lucania,Canada
云顶高原,Genting Highlands,Malaysia
索塔拉火山,Sotará,Colombia
馬丁火山,Mount Martin,United States of America
米诺斯火山爆发,Minoan eruption,Greece
阿卡傑米亞瑙克火山,Akademia Nauk,Russia
索孔帕火山,Socompa,Argentina
科林斯衛城,Acrocorinth,Greece
瓦爾卡瓦爾卡火山,Hualca Hualca,Peru
山羊山丘,Goat Fell,United Kingdom
塔烏島,Tau,United States of America
查亞科略山,Ch'alla Qullu,Bolivia
雅各布山,Jakobshorn,Switzerland
國王峰,King's Peak,United States of America
佩特任山,Petřín,Czech Republic
托富阿島,Tofua,Tonga
隆戈諾特山,Mount Longonot,Kenya
Poike火山,Poike,Chile
聖地亞古多火山,Santa María,Guatemala
都那吉利峰,Dunagiri,India
維拉柳西塔山,Wila Lluxita,Bolivia
奧特根騰格爾峰,Otgontenger,Mongolia
向日葵山,Mount Sunflower,United States of America
崂山,Mount Lao,People's Republic of China
阿拉加茨山,Mount Aragats,Armenia
马尔莫拉达山,Marmolada,Italy
阿格里漢島,Agrihan,United States of America
喀麥隆火山,Mount Cameroon,Cameroon
提帕斯火山,Tipas,Argentina
内姆鲁特山,Mount Nemrut,Turkey
塞舌尔山,Morne Seychellois,Seychelles
桑福山,Mount Sanford,United States of America
陶羅西爾火山,Tao-Rusyr Caldera,Russia
赫茨爾山,Mount Herzl,Israel
皮丘皮丘火山,Pichu Pichu,Peru
惠爾山,Hverfjall,Iceland
門南蓋伊火山,Menengai,Kenya
加舒尔布鲁木I峰,Gasherbr,Pakistan
墨索蘭山,Møysalen,Norway
凯瑟琳山,Mount Catherine,Egypt
汉密吉伊坦山,Mount Hamiguitan,Philippines
馬麒麟山,Mount Makiling,Philippines
烏什科夫火山,Ushkovsky,Russia
克羅斯卡特火山,Croscat,Spain
莎瑟峰,Saser Kangri,India
南针峰,Aiguille du Midi,France
汗腾格里峰,Khan Tengri,Kyrgyzstan
鲁阿佩胡山,Mount Ruapehu,New Zealand
齐特克拉普芬山,Zitterklapfen,Austria
賀哈山,Mount Heha,Burundi
錫納朋火山,Gunung Sinabung,Indonesia
阿内托峰,Aneto,Spain
卡茲別克山,Mount Kazbek,Georgia
韋萊塔峰,Veleta,Spain
克謨拉,Cumorah,United States of America
乌利巴霍塔峰,Uli Biaho,Pakistan
卡略薩山脈,Sierra de Callosa,Spain
Bellenden Ker國家公園,Mount Bellenden Ker,Australia
赤城山 (日本),Mount Akagi,Japan
蒂里杰米尔峰,Tirich Mir,Pakistan
科塔卡奇火山,Cotacachi Volcano,Ecuador
埃尔巴耶火山,El Valle,Panama
卡爾斯山,Mount Carse,United Kingdom
阿爾曼索爾峰,Pico Almanzor,Spain
庫克山,Mount Cook,United States of America
伊拉苏火山,Irazú Volcano,Costa Rica
耳朵山,Korvatunturi,Finland
波巴山,Popa Hill,Myanmar
K12峰,K12,India
特雷錫尼奧里山,Corno dei Tre Signori,Italy
嵩山,Mount Song,People's Republic of China
弗拉希奇山,Vlašić,Bosnia and Herzegovina
格利特峰,Glittertind,Norway
三月三十一日峰,Pico 31 de Março,Venezuela
三月三十一日峰,Pico 31 de Março,Brazil
格利特峰,Galdhøpiggen,Norway
罗希海底山,Lōʻihi Seamount,United States of America
高點峰,High Point,United States of America
斯科費爾峰,Scafell Pike,United Kingdom
出羽三山,Three Mountains of Dewa,Japan
羅夫萊多火山,Robledo,Argentina
特羅納多峰,Tronador,Argentina
瓦斯卡兰山,Huascarán,Peru
布萊克本火山,Mount Blackburn,United States of America
亞庫皮察山脈,Jakupica,Republic of Macedonia
埃爾蒂格雷島,Tiger Island,Honduras
加拉白壘,Gyala Peri,People's Republic of China
武尔卡诺岛,Vulcano,Italy
科利馬雪山,Q427921,Mexico
阿蘇阿蘇尼火山,Asu Asuni,Bolivia
希沙爾丁火山,Mount Shishaldin,United States of America
马鲁穆库特鲁山,Maromokotro,Madagascar
穆拉森山,Mulhacén,Spain
塔科拉火山,Tacora,Chile
通古拉瓦火山,Tungurahua,Ecuador
斯内齐尼克山,Snežnik,Slovenia
穆埃爾托山,Cerro El Muerto,Argentina
穆埃爾托山,Cerro El Muerto,Chile
卡松山,Mount Qasioun,Syria
沙姆山,Jebel Shams,Oman
胡里克斯火山,Juriques,Chile
胡里克斯火山,Juriques,Bolivia
Ventoux山,Mont Ventoux,France
米凱諾火山,Mount Mikeno,Democratic Republic of the Congo
莫雷,Moreh,Israel
克特魯皮良火山,Quetrupillán,Chile
外阿莱山脉,Trans-Alay Range,Tajikistan
法爾科內拉岩,Peña Falconera,Spain
烏季納火山,Udina,Russia
糖麵包山,Sugarloaf Mountain,Brazil
阿基爾貝格島,Achillbeg,Ireland
沃丁頓山,Mount Waddington,Canada
阿瑪達布拉姆峰,Ama Dablam,Nepal
馬德拉斯火山,Maderas,Nicaragua
阿庫坦火山,Mount Akutan,United States of America
貝爾山,Mount Bear,United States of America
桌山,Table Mountain,South Africa
罗霄山脉,Luoxiao Mountains,People's Republic of China
安比特爾島,Ambitle,Papua New Guinea
奧克莫克火山,Mount Okmok,United States of America
馬薩比特火山,Mount Marsabit,Kenya
克柳切夫火山,Klyuchevskaya Sopka,Russia
松賓火山,Gunung Sumbing,Indonesia
貢比拉山,Mount Khumbila,Nepal
喬爾內火山,Chorny Volcano,Russia
孔查圭塔島,Conchagüita,El Salvador
埃古阿勒峰,Mont Aigoual,France
普馬里基什峰,Pumari Chhish,Pakistan
驼山石窟,Tuoshan,People's Republic of China
聖馬加里達火山,Santa Margarida Volcano,Spain
塞爾扣克山脈,Selkirk Mountains,Canada
登波火山,Dempo,Indonesia
羅梅拉爾山,Romeral,Colombia
坤布崎峰,Khumbutse,People's Republic of China
宁金抗沙峰,Noijin Kangsang,People's Republic of China
瑟拉山脈,Serra da Chela,Angola
皮立翁山,Pelion,Greece
卡尔顿山,Calton Hill,United Kingdom
塔拉威拉火山,Mount Tarawera,New Zealand
托克利亞拉胡山,Tocllaraju,Peru
哈根山,Mount Hagen,Papua New Guinea
阿斯加德山,Mount Asgard,Canada
烏宗火山,Uzon,Russia
圣女日南斐法山,Montagne Sainte-Geneviève,France
羅斯山,Mont Ross,France
馬札馬火山,Mount Mazama,United States of America
伯和崙,Bethoron,Palestine
Dylewska Góra,Dylewska Góra,Poland
穆蒂斯山,Mount Mutis,Indonesia
喬格茹峰,Melungtse,People's Republic of China
洛夫森山,Lovćen,Montenegro
蘭拉帕爾卡山,Ranrapalca,Peru
阿尤山,Ayu-Dag,Russia
阿尤山,Ayu-Dag,Ukraine
伊利沃龍火山,Iliwerung,Indonesia
艾吉耶山,Mount Aiguille,France
普拉塞火山,Puracé,Colombia
皮斯科山,Pisco,Peru
福克拉山,Mount Foraker,United States of America
馬西山,Mount Marcy,United States of America
莫羅托山,Mount Moroto,Uganda
楠达德维山,Nanda Devi,India
大德斯卡貝薩多火山,Descabezado Grande,Chile
阿賴度山,Q1866016,Russia
聖何塞火山,San José,Argentina
阿爾塞多火山,Alcedo Volcano,Ecuador
聖何塞火山,San José,Chile
科拉奇火山,Colachi,Chile
戈拉亞火山,Golaya,Russia
泰尔斯凯山脉,Terskey Alatau,Kyrgyzstan
卡斯普羅維峰,Kasprowy Wierch,Poland
洪卡爾山,Nevado Juncal,Chile
卡斯普羅維峰,Kasprowy Wierch,Slovakia
安卡雷斯山脈,Serra dos Ancares,Spain
恩戈齊火山,Lake Ngozi,Tanzania
克蘇達奇火山,Ksudach,Russia
馬哈勒山脈,Mahale Mountains,Tanzania
立山,Mount Tate,Japan
普洛斯基火山,Plosky,Russia
羅曼諾夫火山,Romanovka stratovolcano,Russia
劍岳,Mount Tsurugi,Japan
薩漢德山,Sahand,Iran
塔武连特山国家公园,Caldera de Taburiente,Spain
庫賴山脈,Kuray Mountains,Russia
科馬洛福爾諾山,Comaloforno,Spain
格聂峰,Mount Genyen,People's Republic of China
費拉隆德帕賈羅斯島,Farallon de Pajaros,United States of America
阿米亞塔山,Mount Amiata,Italy
六甲山,Mount Rokkō,Japan
卡斯尔山,Castle Mountain,Canada
托米爾峰,Puig Tomir,Spain
奧巴島,Aoba Island,Vanuatu
安布里姆島,Ambrym,Vanuatu
圖庫山,Tuco,Peru
安帕托峰,Ampato,Peru
仙人掌島,Isla Incahuasi,Bolivia
克韋爾克火山,Kverkfjöll,Iceland
科舍列夫火山,Koshelev,Russia
小謝米亞奇克火山,Maly Semyachik,Russia
帕圖哈火山,Gunung Patuha,Indonesia
洛佩維島,Lopevi,Vanuatu
溫博伊島,Umboi Island,Papua New Guinea
西之岛,Nishinoshima Island,Japan
安博托山,Anboto,Spain
布盧桑火山,Mount Bulusan,Philippines
伊斯托歐納爾峰,Istor-o-Nal,Pakistan
奧古斯丁火山,Augustine Volcano,United States of America
喜士帕爾峰,Shispare,Pakistan
弗洛伊恩山,Fløyen,Norway
孔多爾丘庫尼亞山,Kuntur Chukuña,Bolivia
萨雷布山,Salève,France
大平顶山,Grand Mesa,United States of America
武侯德山,Mount Uhud,Saudi Arabia
沃什伯恩山,Mount Washburn,United States of America
凱德靈加山,Kerlingarfjöll,Iceland
愛宕山,Mount Atago,Japan
特鲁斯马迪山,Mount Trus Madi,Malaysia
斯卡范勒峰,Sca Fell,United Kingdom
高尾山,Mount Takao,Japan
安邦火山,Ambang,Indonesia
水火山,Volcán de Agua,Guatemala
坎巴利內火山,Kambalny,Russia
圖佐夫斯基火山,Tuzovsky,Russia
濟明火山,Zimin volcano,Russia
凯蒙山,Mount Kemul,Indonesia
庫拉爾山,Mount Kulal,Kenya
奧斯特拉亞火山,Ostry,Russia
基特峰,Kitt Peak,United States of America
塔納加火山,Tanaga,United States of America
Slieve Croob山,Slieve Croob,United Kingdom
约翰·劳里山,Mount John Laurie,Canada
雌阿寒岳,Mount Meakan,Japan
佩尼貝蒂科山脈,Cordillera Penibética,Spain
伊欽斯基火山,Ichinsky,Russia
麵包山,El Panecillo,Ecuador
谷川岳,Mount Tanigawa,Japan
安巴阿拉吉,Amba Alagi,Ethiopia
基利波,Mount Gilboa,Israel
罗布森山,Mount Robson,Canada
Odin山,Mount Odin,Canada
米拉瓦列斯火山,Miravalles Volcano,Costa Rica
克里穆图火山,Keli Mutubuurai,Indonesia
南丁格尔岛,Nightingale Island,United Kingdom
外阿莱山脉,Trans-Alay Range,Kyrgyzstan
阿斯帕林山,Mount Aspiring / Tititea,New Zealand
榛名山,Mount Haruna,Japan
奧卡高原,Jom-Bolok volcanic field,Russia
熱爾托夫火山,Zheltovsky,Russia
韋爾霍伊火山,Verkhovoy,Russia
貝納坎蒂爾山,Mount Benacantil,Spain
克劳斯萨山,Mount Khalatsa,Russia
波格拉尼奇內火山,Pogranichny Volcano,Russia
亞納帕查山,Yanapaccha,Peru
獨樹山,"One Tree Hill, New Zealand",New Zealand
圣萨尔瓦多火山,San Salvador Volcano,El Salvador
明神礁,Myōjin-shō,Japan
卡多瓦爾島,Kadovar,Papua New Guinea
王屋山,Mount Wangwu,People's Republic of China
高里三喀峰,Gauri Sankar,People's Republic of China
新蒙多火山,Nuevo Mundo volcano,Bolivia
托利曼火山,Volcán Tolimán,Guatemala
天使降臨之頂,Angels Landing,United States of America
塔朗火山,Talang,Indonesia
八甲田山,Hakkōda Mountains,Japan
馬哈武火山,Gunung Mahawu,Indonesia
拜塔布拉克峰,Baintha Brakk,Pakistan
索拉罗山,Monte Solaro,Italy
天台山 (四川),Q3322146,People's Republic of China
太姥山,Q3322129,People's Republic of China
括苍山,Q3323077,People's Republic of China
波阿斯火山,Poás Volcano,Costa Rica
武功山,Mount Wugong,People's Republic of China
阿德爾伯特山脈,Adelbert Range,Papua New Guinea
紇升骨城,Wunü Mountain,People's Republic of China
亞納拉胡山,Urus,Peru
米利納火山,Milna,Russia
奧澤爾諾伊火山,Ozernoy,Russia
津祖爾斯基火山,Dzenzursky,Russia
武蒂維峰,Mount Wuteve,Liberia
埃斯帕達斯峰,Espadas Peak,Spain
恩蒂亞特山脈,Entiat Mountains,United States of America
阿克倫山脈,Ahklun Mountains,United States of America
馬拉皮火山,Marapi,Indonesia
斯普爾火山,Mount Spurr,United States of America
維爾納茨基嶺,Vernadskii Ridge,Russia
伊吉克帕克山,Mount Igikpak,United States of America
阿爾恩格伊火山,Alngey,Russia
八仙嶺,Pat Sin Leng,People's Republic of China
大洪山,Q3323045,People's Republic of China
大野山,Q1394906,Japan
奧爾卡火山,Olca,Chile
奧爾卡火山,Olca,Bolivia
霍普金斯山,Mount Hopkins,United States of America
弗謝維多夫火山,Mount Vsevidof,United States of America
大謝米亞奇克火山,Bolshoy Semyachik,Russia
大球山,Grand Ballon,France
恐山,Mount Osore,Japan
康古魯山,Kang Guru,Nepal
埃納莫拉多斯山,Peña de los Enamorados,Spain
科阿特佩克湖,Coatepeque Caldera,El Salvador
魯米尼亞維火山,Rumiñahui,Ecuador
奧帕拉火山,Opala volcano,Russia
薩爾特山脈,Saltfjellet,Norway
明欽馬維達火山,Michinmahuida,Chile
庫克冰川,Cook Glacier,France
林孔德拉別哈火山,Rincón de la Vieja Volcano,Costa Rica
彼得斯伯格,Mount Saint Peter,Netherlands
筑波山,Mount Tsukuba,Japan
圖圖帕卡火山,Tutupaka,Peru
蒙特惠奇山,Montjuïc,Spain
卡拉普薩山,Qala Phusa,Bolivia
謝布希山脈,Shebshi Mountains,Nigeria
聖島,"Holy Isle, Firth of Clyde",United Kingdom
馬拿西平原,Plain of Manasseh,Israel
念青唐古拉峰,Mount Nyenchen Tanglha,People's Republic of China
納韋爾武塔山脈,Cordillera de Nahuelbuta,Chile
吉萊里斯山,Guilleries,Spain
亨特山,Mount Hunter,United States of America
怀玉山,Huaiyu Mountains,People's Republic of China
托里切利山脈,Torricelli Mountains,Papua New Guinea
基姆薩查塔火山,Kimsa Chata,Chile
基姆薩查塔火山,Kimsa Chata,Bolivia
皇家山,Mount Royal,Canada
里格爾火山,Regal Mountain,United States of America
錫納爾卡火山,Sinarka,Russia
韋基火山,Huequi,Chile
里特爾島,Ritter Island,Papua New Guinea
梅樂峰,Mera Peak,Nepal
科利塞羅拉山脈,Serra de Collserola,Spain
哈約科塔火山,Jayu Quta,Bolivia
斯潘蒂克峰,Spantik,Pakistan
