label,cityLabel,countryLabel
圣维特主教座堂,St. Vitus Cathedral,Czech Republic
喀山大教堂,"Kazan Cathedral, St. Petersburg",Russia
梅諾卡主教座堂,Cathedral of Minorca,Spain
聖保祿主教座堂,St.-Paulus-Dom (Münster),Germany
詩威林主教座堂,Schwerin Cathedral,Germany
圣若望、圣弥额尔暨圣母无原罪圣殿总主教座堂,Basilica in Eger,Hungary
赫尔辛基座堂,Helsinki Cathedral,Finland
特魯埃爾主教座堂,Teruel Cathedral,Spain
埃森大教堂,Essen Minster,Germany
基督之光大教堂,Cathedral of Christ the Light,United States of America
圣帕特里克大教堂（奥克兰）,St Patrick's Cathedral,New Zealand
聖母代禱和聖安德肋主教座堂,Kathedrale Maria Schutz und St. Andreas,Germany
聖派屈克大教堂,St Patrick's Cathedral,Ireland
图尔主教座堂,Tours Cathedral,France
萨萨里主教座堂,Cathedral of Sassari,Italy
圣尼各老圣殿 (巴里),Basilica di San Nicola,Italy
卡爾斯塔德主教座堂,Karlstad Cathedral,Sweden
卡利亞里主教座堂,Cagliari Cathedral,Italy
圣神主教座堂,Cathedral of the Holy Spirit,Turkey
蒙得維的亞都會天主教堂,Montevideo Metropolitan Cathedral,Uruguay
圣母院圣殿主教座堂 (渥太华),"Notre-Dame Cathedral Basilica, Ottawa",Canada
圣保罗主教座堂,São Paulo Cathedral,Brazil
康斯坦茨大教堂,Konstanz Minster,Germany
聖伯多祿聖保祿主教座堂,Đakovo Cathedral,Croatia
天主教圣巴特利爵主教座堂,St Patrick's Cathedral,United Kingdom
卡奧爾主教座堂,Cahors Cathedral,France
聖瑪利亞主教座堂,St. Mary's Cathedral,Ireland
聖艾蒂安主教座堂,Saint-Étienne Cathedral,France
布卢瓦圣路易主教座堂,Blois Cathedral,France
里斯本主教座堂,Lisbon Cathedral,Portugal
王府井天主堂,Church of St Joseph,People's Republic of China
巴葛拉特大教堂,Bagrati Cathedral,Georgia
提比里斯聖三一主教座堂,Holy Trinity Cathedral of Tbilisi,Georgia
拉拉古纳主教座堂,Cathedral of La Laguna,Spain
聖巴西爾大教堂,St. Basil's Cathedral,Russia
斯塔萬格主教座堂,Stavanger Cathedral,Norway
布雷萨诺内主教座堂,Q921416,Italy
塔林圣母主教座堂,St Mary's Cathedral,Estonia
拉塞烏杜爾赫利主教座堂,Cathedral of Santa Maria d'Urgell,Spain
桑坦德主教座堂,Santander Cathedral,Spain
莱切主教座堂,Lecce Cathedral,Italy
亚历山大·涅夫斯基大教堂,Alexander Nevsky Cathedral,Bulgaria
奧胡斯主教座堂,Aarhus Cathedral,Denmark
乌迪内主教座堂,Udine Cathedral,Italy
鲁昂主教座堂,Rouen Cathedral,France
西貢王公聖母教堂,Saigon Notre-Dame Basilica,Vietnam
卡普阿主教座堂,Capua Cathedral,Italy
圣儒斯定主教座堂,Susa Cathedral,Italy
聖老楞佐主教座堂,Cathedral of San Lorenzo Martire,Italy
特拉尼主教座堂,Cathedral of Trani,Italy
布爾戈德奧斯馬主教座堂,Burgo de Osma Cathedral,Spain
聖馬丁主教座堂,St. Martin's Cathedral,Netherlands
聖伊麗莎白主教座堂,St. Elisabeth Cathedral,Slovakia
老圣巴特里爵主教座堂,St. Patrick's Old Cathedral,United States of America
基督教会座堂 (都柏林),Christ Church Cathedral,Ireland
利奇菲爾德大教堂,Lichfield Cathedral,United Kingdom
拉特朗圣若望大殿,Archbasilica of St. John Lateran,Vatican City
舊主教座堂,"Old Cathedral, Linz",Austria
長忠教堂,Changchung Cathedral,North Korea
圣巴夫主教座堂,Saint Bavo Cathedral,Belgium
聖瑪爾定主教座堂,Rottenburg Cathedral,Germany
圣安德烈座堂,St Andrew's Cathedral,Australia
聖若翰洗者主教座堂,St. John the Baptist Cathedral,Slovakia
聖德米特里大教堂,Cathedral of Saint Demetrius,Russia
布拉加主教座堂,Braga Cathedral,Portugal
赫里福德座堂,Hereford Cathedral,United Kingdom
塔兰托圣加大圣殿主教座堂,Taranto Cathedral,Italy
圣路易主教座堂,St. Louis Cathedral,United States of America
桑斯主教座堂,Sens Cathedral,France
欧什主教座堂,Auch Cathedral,France
聖宜美拉主教座堂,"St. Emmeram's Cathedral, Nitra",Slovakia
直布罗陀圣三一座堂,Cathedral of the Holy Trinity,United Kingdom
布里斯托尔座堂,Bristol Cathedral,United Kingdom
沃尔姆斯大教堂,Worms Cathedral,Germany
聖伯多祿主教座堂,St. Peter's Cathedral,Germany
升天大教堂 (阿拉木圖),"Ascension Cathedral, Almaty",Kazakhstan
塔林亚历山大·涅夫斯基主教座堂,Alexander Nevsky Cathedral,Estonia
聖路易聖殿主教座堂,Cathedral Basilica of Saint Louis,United States of America
托倫聖若翰洗者與聖史若望聖殿主教座堂,Cathedral Basilica of St. John the Baptist and St. John the Evangelist,Poland
圣体主教座堂 (基督堂市),"Cathedral of the Blessed Sacrament, Christchurch",New Zealand
雷恩主教座堂,Rennes Cathedral,France
拉普拉塔主教座堂,Cathedral of La Plata,Argentina
希尔德斯海姆主教座堂,St. Mary's Cathedral,Germany
圣母升天圣殿总主教座堂,Latin Cathedral,Ukraine
圣多默圣殿,San Thome Basilica,India
圣弥额尔圣福里安圣殿主教座堂,St. Florian's Cathedral,Poland
弗龙堡教堂,Archcathedral Basilica of the Assumption of the Blessed Virgin Mary and Saint Andrew in Frombork,Poland
奥尔维耶托主教座堂,Orvieto Cathedral,Italy
米兰主教座堂,Milan Cathedral,Italy
科莫主教座堂,Como Cathedral,Italy
圣伯多禄锁链主教座堂,Saint Peter in Chains Cathedral,United States of America
贝加莫主教座堂,Bergamo Cathedral,Italy
特魯羅座堂,Truro Cathedral,United Kingdom
博韦主教座堂,Beauvais Cathedral,France
坎特伯雷座堂,Canterbury Cathedral,United Kingdom
施派尔主教座堂,Speyer Cathedral,Germany
明洞聖堂,Myeongdong Cathedral,South Korea
圣母世界之后主教座堂,"Mary, Queen of the World Cathedral",Canada
聖亨利主教座堂,St. Henry's Cathedral,Finland
特倫托主教座堂,Trento Cathedral,Italy
萨克拉门托圣体圣事主教座堂,Cathedral of the Blessed Sacrament,United States of America
圣路茂狄主教座堂,St. Rumbold's Cathedral,Belgium
圣尼古拉主教座堂,"Cathedral of St Nicholas, České Budějovice",Czech Republic
耶稣圣心主教座堂,"Sacred Heart Cathedral, New Delhi",India
瓦维尔主教座堂,Wawel Cathedral,Poland
城堡区圣伯多禄圣殿,San Pietro di Castello,Italy
主显圣容大教堂,Transfiguration Cathedral,Russia
聖喬治主教座堂,Limburg Cathedral,Germany
首尔圣公会座堂,Seoul Anglican Cathedral,South Korea
浦上天主堂,Urakami Cathedral,Japan
奧斯陸主教座堂,Oslo Cathedral,Norway
罗斯基勒主教座堂,Roskilde Cathedral,Denmark
圣老楞佐主教座堂,Perugia Cathedral,Italy
比萨主教座堂,Pisa Cathedral,Italy
圣欧斯托焦圣殿,Basilica of Sant'Eustorgio,Italy
圣母升天圣若翰洗者圣殿总主教座堂,Cathedral of Przemyśl,Poland
聖伯多祿主教座堂,St Peter's Cathedral,United Kingdom
聖若瑟聖殿主教座堂,Cathedral Basilica of St. Joseph,United States of America
聖母無原罪大教堂 (斯萊戈),"Cathedral of the Immaculate Conception, Sligo",Ireland
花地瑪聖母主教座堂,cathedral of Our Lady of Fatima,Egypt
托莱多主教座堂,Toledo Cathedral,Spain
瓜達拉哈拉主教座堂,Co-cathedral of Santa María de la Fuente la Mayor,Spain
巴爾的摩主教座堂,Cathedral of Mary Our Queen,United States of America
聖伯多祿聖保祿聖殿主教座堂,Cathedral Basilica of Saints Peter and Paul,United States of America
韦兹莱隐修院,Abbey of la Madaleine,France
南锡主教座堂,Nancy Cathedral,France
索爾福德主教座堂,Cathedral Church of St. John the Evangelist,United Kingdom
圣弗拉基米尔主教座堂,St. Vladimir's Cathedral,Russia
聖誕教堂,Church of the Nativity,State of Palestine
聖米迦勒教堂,St. Michael the Archangel Church,Lithuania
米德爾斯堡主教座堂,Middlesbrough Cathedral,United Kingdom
Fécamp修道院,Fécamp Abbey,France
Lérins修道院,Lérins Abbey,France
考比修道院,Corbie Abbey,France
天主教聖莫里斯自治會院區,Territorial Abbey of St. Maurice,Switzerland
江北岸圣母七苦主教座堂,Sacred Heart Cathedral,People's Republic of China
安科纳的大教堂,Ancona Cathedral,Italy
海滨圣路济亚圣殿,Q278605,Italy
徐家汇圣依纳爵主教座堂,"Saint Ignatius Cathedral, Shanghai",People's Republic of China
聖彼得教堂,San Pietro,Italy
宣武门天主堂,Cathedral of the Immaculate Conception,People's Republic of China
圣斐理伯圣雅各伯主教座堂,Sorrento Cathedral,Italy
圣鲁夫修道院,Q334212,France
圣文德堂,Église Saint-Bonaventure,France
阿賓頓修道院,Abingdon Abbey,United Kingdom
林茨新主教座堂,"New Cathedral, Linz",Austria
那不勒斯主教座堂,Naples Cathedral,Italy
柏林主教座堂,Berlin Cathedral,Germany
圣勃伦诺堂,Church of Saint-Bruno des Chartreux,France
