label,cityLabel,city
米格尔·德·塞万提斯,Miguel de Cervantes,http://www.wikidata.org/entity/Q5682
路易斯·卡羅,Lewis Carroll,http://www.wikidata.org/entity/Q38082
匡越,Khuông Việt,http://www.wikidata.org/entity/Q128066
卡尔·阿道夫·盖勒鲁普,Karl Adolph Gjellerup,http://www.wikidata.org/entity/Q131487
拉多万·卡拉季奇,Radovan Karadžić,http://www.wikidata.org/entity/Q123923
梶浦由記,Yuki Kajiura,http://www.wikidata.org/entity/Q132433
紀長谷雄,Ki no Haseo,http://www.wikidata.org/entity/Q118767
紹塔·魯斯塔韋利,Shota Rustaveli,http://www.wikidata.org/entity/Q132984
保羅·德爾坎,Paul Durcan,http://www.wikidata.org/entity/Q73270
让·保罗,Jean Paul,http://www.wikidata.org/entity/Q77079
詹姆斯一世,James VI and I,http://www.wikidata.org/entity/Q79972
威廉·布施,Wilhelm Busch,http://www.wikidata.org/entity/Q109540
恩培多克勒,Empedocles,http://www.wikidata.org/entity/Q83375
沃尔特·司各特,Walter Scott,http://www.wikidata.org/entity/Q79025
