label,cityLabel,city
越智昂,Takashi Ochi,http://www.wikidata.org/entity/Q112118
麥考利·克金,Macaulay Culkin,http://www.wikidata.org/entity/Q103578
小理查德,Little Richard,http://www.wikidata.org/entity/Q82222
大卫·科弗代尔,David Coverdale,http://www.wikidata.org/entity/Q115962
艾莉西亚·凯斯,Alicia Keys,http://www.wikidata.org/entity/Q121507
艾德溫·費雪,Edwin Fischer,http://www.wikidata.org/entity/Q123249
拉维·香卡,Ravi Shankar,http://www.wikidata.org/entity/Q103774
弗朗兹·克萨韦尔·沃尔夫冈·莫扎特,Franz Xaver Wolfgang Mozart,http://www.wikidata.org/entity/Q156023
飛蓮之音 /Flying Lotus,Flying Lotus,http://www.wikidata.org/entity/Q139121
安迪·歐文,Andy Irvine,http://www.wikidata.org/entity/Q73132
比利·爱多尔,Billy Idol,http://www.wikidata.org/entity/Q73437
芭芭拉·穆根士頓,Barbara Morgenstern,http://www.wikidata.org/entity/Q70790
茱蒂丝·乐佛妮,Judith Holofernes,http://www.wikidata.org/entity/Q72429
凱西·溫德拉,Cassie Ventura,http://www.wikidata.org/entity/Q72832
夏尔·凯什兰,Charles Koechlin,http://www.wikidata.org/entity/Q72543
漢斯·季默,Hans Zimmer,http://www.wikidata.org/entity/Q76364
馬吉爾,Miguel,http://www.wikidata.org/entity/Q73463
皮特·福克斯,Peter Fox,http://www.wikidata.org/entity/Q76524
卡翠娜·勒斯卡尼,Katrina Leskanich,http://www.wikidata.org/entity/Q166769
妮可·舒辛格,Nicole Scherzinger,http://www.wikidata.org/entity/Q167696
小勞勃·道尼,"Robert Downey, Jr.",http://www.wikidata.org/entity/Q165219
瓦迪斯瓦夫·斯皮爾曼,Władysław Szpilman,http://www.wikidata.org/entity/Q157176
DJ卡利,DJ Khaled,http://www.wikidata.org/entity/Q80805
乔治·埃内斯库,George Enescu,http://www.wikidata.org/entity/Q77177
哈根·利賓,Hagen Liebing,http://www.wikidata.org/entity/Q95556
巴素·保利杜維斯,Basil Poledouris,http://www.wikidata.org/entity/Q83906
妮莉·費塔朵,Nelly Furtado,http://www.wikidata.org/entity/Q80424
蒂姆·罗宾斯,Tim Robbins,http://www.wikidata.org/entity/Q95048
蒂娜·特纳,Tina Turner,http://www.wikidata.org/entity/Q131814
肉卷,Meat Loaf,http://www.wikidata.org/entity/Q152929
A·R·拉曼,A. R. Rahman,http://www.wikidata.org/entity/Q108560
亚历山大 (绍姆堡-利珀),"Alexander, Prince of Schaumburg-Lippe",http://www.wikidata.org/entity/Q96350
克勞德·弗蘭克,Claude Frank,http://www.wikidata.org/entity/Q96505
卡塔琳娜·穆勒-艾冒,Katharina Müller-Elmau,http://www.wikidata.org/entity/Q102332
吉米·克里夫,Jimmy Cliff,http://www.wikidata.org/entity/Q109063
塞隆尼斯·孟克,Thelonious Monk,http://www.wikidata.org/entity/Q109612
比莉·霍利戴,Billie Holiday,http://www.wikidata.org/entity/Q104358
格伦·米勒,Glenn Miller,http://www.wikidata.org/entity/Q103651
约翰·巴瑞,John Barry,http://www.wikidata.org/entity/Q111074
贝西史密斯,Bessie Smith,http://www.wikidata.org/entity/Q93349
阿克西尔·普拉尔,Axel Prahl,http://www.wikidata.org/entity/Q102450
阿特·塔图姆,Art Tatum,http://www.wikidata.org/entity/Q109053
路易·布莱叶,Louis Braille,http://www.wikidata.org/entity/Q93182
约翰·库利奇·亚当斯,John Adams,http://www.wikidata.org/entity/Q84114
莫里斯·切瓦力亞,Maurice Chevalier,http://www.wikidata.org/entity/Q106001
亞倫·阿金,Alan Arkin,http://www.wikidata.org/entity/Q108283
贾科莫·梅耶贝尔,Giacomo Meyerbeer,http://www.wikidata.org/entity/Q105237
強尼·戴普,Johnny Depp,http://www.wikidata.org/entity/Q37175
亞當·山德勒,Adam Sandler,http://www.wikidata.org/entity/Q132952
仙妮亞·唐恩,Shania Twain,http://www.wikidata.org/entity/Q131433
卡勒·波尔,Kalle Pohl,http://www.wikidata.org/entity/Q125944
卢卡斯·克德里斯,Lucas Cordalis,http://www.wikidata.org/entity/Q126207
珍妮·杰克逊,Janet Jackson,http://www.wikidata.org/entity/Q131324
特尔潘德,Terpander,http://www.wikidata.org/entity/Q113417
茱莉·蝶兒,Julie Delpy,http://www.wikidata.org/entity/Q110462
乔治·索尔蒂,Georg Solti,http://www.wikidata.org/entity/Q128085
艾瑞莎·弗蘭克林,Aretha Franklin,http://www.wikidata.org/entity/Q125121
詹姆仕·布朗特,James Blunt,http://www.wikidata.org/entity/Q130799
妮娜,Nena,http://www.wikidata.org/entity/Q153996
小野洋子,Yoko Ono,http://www.wikidata.org/entity/Q117012
唐妮·布蕾斯顿,Toni Braxton,http://www.wikidata.org/entity/Q155412
媚兒喜,Melanie C,http://www.wikidata.org/entity/Q151830
迈克·吉亚奇诺,Michael Giacchino,http://www.wikidata.org/entity/Q155124
鄭容和,Jung Yong-hwa,http://www.wikidata.org/entity/Q153725
默罕默德·拉斐,Mohammed Rafi,http://www.wikidata.org/entity/Q156815
約翰·丹佛,John Denver,http://www.wikidata.org/entity/Q105460
克里斯汀·洛倫茨,Christian Lorenz,http://www.wikidata.org/entity/Q155687
卡米爾·聖桑,Camille Saint-Saëns,http://www.wikidata.org/entity/Q150445
卡特·史蒂文斯,Cat Stevens,http://www.wikidata.org/entity/Q154216
弗雷德里克九世,Frederick IX of Denmark,http://www.wikidata.org/entity/Q151312
史蒂芬·席格,Steven Seagal,http://www.wikidata.org/entity/Q82110
娜丁‧蓓勒,Nadine Beiler,http://www.wikidata.org/entity/Q93984
尼古劳斯·哈农库特,Nikolaus Harnoncourt,http://www.wikidata.org/entity/Q78526
漢諾·柯夫勒,Hanno Koffler,http://www.wikidata.org/entity/Q90795
賽琳娜·戈梅茲,Selena Gomez,http://www.wikidata.org/entity/Q83287
马特·查尔斯·穆伦维格,Matt Mullenweg,http://www.wikidata.org/entity/Q92877
夏葛拉特,Shagrath,http://www.wikidata.org/entity/Q105823
克里斯·布朗,Chris Brown,http://www.wikidata.org/entity/Q155700
伊迪娜·曼佐,Idina Menzel,http://www.wikidata.org/entity/Q157400
布兰迪·卡莉,Brandi Carlile,http://www.wikidata.org/entity/Q164060
梅蘭妮,Melanie Safka,http://www.wikidata.org/entity/Q157293
莉達·福特,Lita Ford,http://www.wikidata.org/entity/Q163211
麥克·赫卡比,Mike Huckabee,http://www.wikidata.org/entity/Q158813
Clueso,Clueso,http://www.wikidata.org/entity/Q67438
约翰·特拉沃尔塔,John Travolta,http://www.wikidata.org/entity/Q80938
加布里埃爾·馬塞爾,Gabriel Marcel,http://www.wikidata.org/entity/Q154145
