label,cityLabel,countryLabel
Me 210戰鬥機,Messerschmitt Me 210,Germany
製圖衛星-2C,Cartosat-2C,India
U125 (潜水舰),SM U-125,German Empire
都城嘉慕威曼－斯堪尼亞大都會型,MCW-Scania Metropolitan,United Kingdom
法蘭西斯 (1839年),Frances,Australia
麥金利山號兩棲指揮艦,USS Mount McKinley,United States of America
阿芙乐尔号巡洋舰,Russian cruiser Aurora,Russia
ZIS-150,ZIS-150,East Germany
戰士號戰艦,HMS Warrior,United Kingdom
歼-20,Chengdu J-20,People's Republic of China
阿拉多,Arado Flugzeugwerke,Germany
赫爾曼·馮·魏斯曼號,Hermann von Wissmann,German Empire
Ar 234轟炸機,Arado Ar 234,Germany
Bf 110戰鬥機,Messerschmitt Bf 110,Germany
Ju 290轟炸機,Junkers Ju 290,Germany
福爾摩沙衛星五號,Formosat-5,Taiwan
RQ-170偵查機,Lockheed Martin RQ-170 Sentinel,United States of America
先进成分探测器,Advanced Composition Explorer,United States of America
安古塔尼亞號,RMS Aquitania,United Kingdom
C-5運輸機,Lockheed C-5 Galaxy,United States of America
猶他號戰艦,USS Utah,United States of America
SM U-1,SM U-1,Germany
S-3維京式反潛機,Lockheed S-3 Viking,United States of America
Ju 90轟炸機,Junkers Ju 90,Germany
U-2540号潜艇,German submarine Wilhelm Bauer,Germany
金星13號,Venera 13,Soviet Union
烟大铁路轮渡,Bohai Train Ferry,People's Republic of China
博克斯卡号轰炸机,Bockscar,United States of America
DHC-2海狸通用機,De Havilland Canada DHC-2 Beaver,Canada
容克斯 G.38,Junkers G.38,Germany
T-90主戰坦克,T-90,Russia
格拉夫顿号,Grafton,New Zealand
玉兔号月球车,Yutu,People's Republic of China
Ju 390轟炸機,Junkers Ju 390,Germany
呂号第五百潛艦,German submarine U-511,Germany
Fw 190戰鬥機,Focke-Wulf Fw 190,Germany
伊號第五百二潛艦,German submarine U-862,Nazi Germany
卡蒂薩克號,Cutty Sark,United Kingdom
日內瓦號武裝運輸艦,USS Geneva,United States of America
杜佩奇號武裝運輸艦,USS DuPage,United States of America
查爾斯·卡羅爾號武裝運輸艦,USS Charles Carroll,United States of America
格拉夫頓號武裝運輸艦,USS Grafton,United States of America
法隆號武裝運輸艦,USS Fallon,United States of America
美國退伍軍人協會號武裝運輸艦,USS American Legion,United States of America
艾克哈特號武裝運輸艦,USS Elkhart,United States of America
道恩號武裝運輸艦,USS Doyen (APA-1),United States of America
門多契諾號武裝運輸艦,USS Mendocino,United States of America
威廉皇帝,SS Kaiser Wilhelm der Grosse,Germany
洛歇L-1011,Lockheed L-1011 TriStar,United States of America
尼亞加拉號武裝運輸艦,USS Niagara,United States of America
尼亞拉加號 (1813年),USS Niagara,United States of America
辛辛那提號防護巡洋艦,USS Cincinnati,United States of America
里爾60,Learjet 60,Canada
亨利·李號武裝運輸艦,USS Harry Lee (APA-10),United States of America
克雷號武裝運輸艦,USS Clay,United States of America
佛里蒙特號武裝運輸艦,USS Fremont,United States of America
勃利號武裝運輸艦,USS Burleigh,United States of America
唐納號船塢登陸艦 (LSD-19),USS Donner,United States of America
吉爾福號武裝運輸艦,USS Guilford,United States of America
坎布里亞號武裝運輸艦,USS Cambria,United States of America
奧本號兩棲指揮艦,USS Auburn (AGC-10),United States of America
布瑞肯號武裝運輸艦,USS Bracken,United States of America
李奧納多·伍德號武裝運輸艦,USS Leonard Wood,United States of America
林登瓦德號船塢登陸艦,USS Lindenwald,United States of America
法葉特號武裝運輸艦,USS Fayette,United States of America
漢斯福號武裝運輸艦,USS Hansford,United States of America
