label,cityLabel,countryLabel
瑪麗瓦萊里橋,Mária Valéria Bridge,Hungary
阿尔伯特桥,Albert Bridge,United Kingdom
十勝大橋,Tokachi Ohashi Bridge,Japan
柑園二橋,Q11108432,Taiwan
捲橋,The Rolling Bridge,United Kingdom
巴拿马运河三桥,Third Bridge over Panama Canal,Panama
梅溪河大桥,Meixi River Expressway Bridge,People's Republic of China
江界河大桥,Jiangjiehe Bridge,People's Republic of China
阿斯帕魯霍夫橋,Asparuhov most,Bulgaria
武汉二七长江大桥,Erqi Bridge,People's Republic of China
栖霞桥,Q11110618,People's Republic of China
福和橋,Q15916056,Taiwan
經國大橋,Q15920910,Taiwan
舊港大橋,Q15913378,Taiwan
萬板橋,Q15923362,Taiwan
高屏大橋,Q15913434,Taiwan
文昌桥,Q11079897,People's Republic of China
河北大街立交桥,Q15920575,People's Republic of China
琅岐闽江大桥,Q15909012,People's Republic of China
解放桥 (桂林),Q15915553,People's Republic of China
黄石河大桥,Yellowstone River Bridge,United States of America
湛江海湾大桥,Zhanjiang Bay Bridge,People's Republic of China
清水河大桥 (青藏铁路),Q7221783,People's Republic of China
弗莱明公园桥,Fleming Park Bridge,United States of America
中川放水路橋樑 (總武本線),Q11364826,Japan
二瀨水壩,Q11371709,Japan
五色櫻大橋,Q11372624,Japan
利根川橋 (國道4號),Q11396901,Japan
利根海鷗大橋,Q11396879,Japan
名港三大橋,Q11415489,Japan
吉野川橋 (德島市),Q11414426,Japan
名港西大桥,Meiko Nishi Ohashi roadway bridges,Japan
紐堡–比肯大橋,Newburgh–Beacon Bridge,United States of America
瀨田唐橋,Seta no Karahashi,Japan
西螺大橋,Xiluo Bridge,Taiwan
丫髻沙大桥,Yajisha Bridge,People's Republic of China
宜万铁路宜昌长江大桥,Yichang Railway Bridge,People's Republic of China
矢切#矢切之渡,Q11583954,Japan
碓冰第三大橋,Q11587749,Japan
荒川中川橋樑 (東京地下鐵東西線),Q11618518,Japan
法蘭克福鐵橋,Eiserner Steg,Germany
白金棧道橋,Q11580397,Japan
矢作川橋,Q11633973,Japan
萬助橋,Q11620466,Japan
行德橋,Q11626063,Japan
豐平橋,Q11633678,Japan
豐洲大橋,Q11633917,Japan
豐洲橋,Q11633919,Japan
忠州长江大桥,Zhongxian Huyu Expressway Bridge,People's Republic of China
朱昌河大桥,Zhuchanghe River Bridge,People's Republic of China
枝城长江大桥,Zhicheng Bridge,People's Republic of China
渥街橋,Oak Street Bridge,Canada
潮音橋,Q16321500,People's Republic of China
高橋,Takabashi,Japan
蠡湖大桥,Q10514626,People's Republic of China
"九重""夢""大吊橋",Kokonoe Yume Suspension Bridge,Japan
阿尔伯特桥,"Albert Bridge, Glasgow",United Kingdom
普拉特採購大橋,Platte Purchase Bridge,United States of America
武汉天兴洲长江大桥,Wuhan Tianxingzhou Yangtze River Bridge,People's Republic of China
细沙河大桥,Xisha Bridge,People's Republic of China
黃泥涌峽天橋,Wong Nai Chung Gap Flyover,People's Republic of China
百韜橋,Q10431564,Taiwan
南華克橋,Southwark Bridge,United Kingdom
底帕席特港大橋,Port Deposit Bridge,United States of America
深圳灣公路大橋,Shenzhen Bay Bridge,People's Republic of China
狀元橋,Q7220300,People's Republic of China
稻城大橋,Inagi Bridge,Japan
魁北克大橋,Quebec Bridge,Canada
大榭第二大桥,Q10936045,People's Republic of China
密地大桥,Q10952761,People's Republic of China
望东长江大桥,Q17008069,People's Republic of China
臺鐵曾文溪橋,Q15907970,Taiwan
鋼鐵工人紀念第二海峽橋,Ironworkers Memorial Second Narrows Crossing,Canada
尹山斜拉桥,Q11040371,People's Republic of China
招宝山大桥,Q11077295,People's Republic of China
宝鼎大桥,Q15907765,People's Republic of China
法拉大桥,Q15905052,People's Republic of China
灵桥,Q15903256,People's Republic of China
漢普頓錨地隧橋,Hampton Roads Bridge–Tunnel,United States of America
奉化桥,Q10942280,People's Republic of China
小貝爾特橋,Little Belt Bridge,Denmark
马伦哥桥,Pont Marengo,France
匹特河大橋,Pitt River Bridge,Canada
金沙洲大桥,Q15923726,People's Republic of China
开封黄河大桥,Q11065763,People's Republic of China
亚伯拉罕·林肯大桥,Abraham Lincoln Bridge,United States of America
永福橋,Q15913680,Taiwan
華江橋,Q15914772,Taiwan
陽明灘大橋,Yangmingtan Bridge,People's Republic of China
吉野川鐵橋 (近鐵吉野線),Q11414428,Japan
宜宾长江大桥,Q15909000,People's Republic of China
成昆铁路金沙江大桥,Q15907699,People's Republic of China
荷花池大桥,Q15903209,People's Republic of China
犬山橋,Inuyama Bridge,Japan
瑞肯贝克堤道,Rickenbacker Causeway,United States of America
康博长江大桥,Hejiang Bridge,People's Republic of China
旺茲沃思橋,Wandsworth Bridge,United Kingdom
大度橋,Q10935390,Taiwan
大華橋,Q10937801,Taiwan
名港东大桥,Q11415491,Japan
相模川鐵橋 (小田急小田原線),Q11582156,Japan
神子畑鑄鐵橋,Q11589444,Japan
孫海橋,Q10945593,Taiwan
崁津大橋,Q11052501,Taiwan
御殿場線酒匂川鐵橋,Q11644297,Japan
豐島橋,Q11633539,Japan
鞘橋,Q11663920,Japan
高千穗橋,Q11668882,Japan
鄱陽湖大橋,Q10563553,People's Republic of China
庆丰桥,Q11062678,People's Republic of China
新秩父橋,Q11596146,Japan
耶馬溪橋,Q11610835,Japan
象山港大桥,Xiangshan Harbor Bridge,People's Republic of China
羅湖橋,Lo Wu Bridge,People's Republic of China
東京門大橋,Tokyo Gate Bridge,Japan
李德桥,Read Bridge,Singapore
雷德·斯克尔顿纪念大桥,Red Skelton Memorial Bridge,United States of America
澱川鐵橋,Q11566024,Japan
光復橋,Q15908637,Taiwan
雲龍橋 (南投縣),Q15908272,Taiwan
特洛亞橋,Troja Bridge,Czech Republic
椒江二桥,Q15908337,People's Republic of China
青龍大橋,Q15913589,People's Republic of China
藏前橋,Q11621888,Japan
酒匂川鐵橋 (小田急小田原線),Q11644296,Japan
鱼洞长江大桥,Yudong Bridge,People's Republic of China
夷陵长江大桥,Yiling Bridge,People's Republic of China
伊戈爾·西科斯基紀念大橋,Igor I. Sikorsky Memorial Bridge,United States of America
虎跳河大桥,Hutiaohe Bridge,People's Republic of China
秀朗橋,Q15919926,Taiwan
重陽大橋,Q15916343,Taiwan
马斯伦尼卡大桥 (D8),Maslenica Bridge,Croatia
清水浦大桥,Q15922464,People's Republic of China
炳草岗大桥,Q15902649,People's Republic of China
黄舣长江大桥,Q15914884,People's Republic of China
大甲溪鐵橋,Q10936928,Taiwan
大直橋,Q10937005,Taiwan
钱江七桥,S30,People's Republic of China
大光明桥,Q10933591,People's Republic of China
大榭跨海大桥,Q10936047,People's Republic of China
大沽桥,Q10936321,People's Republic of China
宁远桥,Q10946087,People's Republic of China
宝积桥,Q10949478,People's Republic of China
寿带桥,Q10956980,People's Republic of China
都格北盘江大桥,Duge Bridge,People's Republic of China
松兹瓦尔大桥,Sundsvall Bridge,Sweden
忠孝橋,Q11072308,Taiwan
美茵河大橋,Q1257217,Germany
宝贤桥,Q10949506,People's Republic of China
巴关河大桥,Q11058594,People's Republic of China
艾伯特橋,Q1279826,Germany
张斌桥,Q11067174,People's Republic of China
溪州大橋 (頭前溪),Q15915680,Taiwan
牛鬥橋,Q15916831,Taiwan
翠榕橋,Q15932535,People's Republic of China
观漪桥,Q15951852,People's Republic of China
辰塔公路跨黄浦江大桥,Q15894944,People's Republic of China
迷昜湖大桥,Q15924638,People's Republic of China
銅鑼灣行車天橋,Q15940067,People's Republic of China
第二海峽橋,Second Narrows Bridge,Canada
清风大桥,Cheong poong bridge,South Korea
富民桥,Q15889446,People's Republic of China
崖門大橋,Q15895993,People's Republic of China
玻璃桥,Q16078572,People's Republic of China
衡阳湘江公铁大桥,Q15902526,People's Republic of China
雉山桥,Q15924656,People's Republic of China
新社后橋,Q15933938,Taiwan
社子大橋,Q15940739,Taiwan
長庚大橋,Q15941707,Taiwan
蘇聖瑪麗國際大橋,Sault Ste. Marie International Bridge,Canada
江津長江大橋,Q15927833,People's Republic of China
甬台温铁路奉化江大桥,Q15938191,People's Republic of China
蔡意橋,Q15928903,People's Republic of China
解放桥 (宁波),Q15944597,People's Republic of China
赣江大桥,Q15935720,People's Republic of China
钱江八桥,Q15951971,People's Republic of China
长丰桥 (宁波),Q15942597,People's Republic of China
集美大桥,Q15955368,People's Republic of China
鄂黄长江大桥,Ehuang Bridge,People's Republic of China
蘇聖瑪麗國際大橋,Sault Ste. Marie International Bridge,United States of America
奧祖谷二重藤蔓橋,Q11446081,Japan
廣島橋,Q1427316,Germany
寶鄉橋,Po Heung Bridge,People's Republic of China
北港觀光大橋,Beigang Tourist Bridge,Taiwan
羅斯福島橋,Roosevelt Island Bridge,United States of America
准格尔黄河大桥,Q17498536,People's Republic of China
嘉鱼长江大桥,Q17498603,People's Republic of China
平潭海峡公铁大桥,Q17498598,People's Republic of China
灌河大桥,Q17498543,People's Republic of China
居金大桥,Q16093346,South Korea
洞庭湖大桥,Q17498508,People's Republic of China
鹿濱橋,Q11677234,Japan
鷹島肥前大橋,Q11676355,Japan
太洪崗長江大橋,Q17498572,People's Republic of China
河渡大桥,Q17499194,People's Republic of China
胜利桥,Q15941313,People's Republic of China
荆州长江大桥,Jingzhou Bridge,People's Republic of China
幣舞橋,Nusamai Bridge,Japan
阿爾科萊橋,Pont d'Arcole,France
荷爾拜因橋,Q1624281,Germany
太平府长江副汊公路大桥,Q18109682,People's Republic of China
红水河大桥,Q18109875,People's Republic of China
淡水河橋,Q15929924,Taiwan
重翠大橋,Q15936818,Taiwan
北港大橋,Q21449344,Taiwan
古斯塔夫-福樓拜橋,Pont Gustave-Flaubert,France
鼎山长江大桥,Dingshan Bridge,People's Republic of China
南山创业路中心天桥,Q15927561,People's Republic of China
湘府路湘江大桥,Q15936380,People's Republic of China
琴桥,Q15944562,People's Republic of China
立水西桥,Q15930582,People's Republic of China
迎宾桥 (桂林),Q15940921,People's Republic of China
郑新黄河大桥,Q15926708,People's Republic of China
三风大桥,Sepung Bridge,South Korea
云龙湖大桥,Q22099415,People's Republic of China
伯官大桥,Q22100562,People's Republic of China
济南泺口黄河铁路大桥,Luokou Yellow River Railway Bridge,People's Republic of China
錦龍橋,Dragon Bridge (Sha Tin District),People's Republic of China
万州长江三桥,Q17498570,People's Republic of China
公安长江大桥,Q17498601,People's Republic of China
芜湖长江二桥,Q17498584,People's Republic of China
赤壁长江大桥,Q17498613,People's Republic of China
香溪长江公路大桥,Q17498616,People's Republic of China
中安大橋,Q15939053,Taiwan
華中橋,Q15931182,Taiwan
雙園大橋,Q15899871,Taiwan
蜜月大桥,Honeymoon Bridge,Canada
百老匯大橋 (曼哈頓),Broadway Bridge,United States of America
宁波铁路枢纽北环线甬江特大桥,Q15935988,People's Republic of China
沙湾大桥,Q15928436,People's Republic of China
滨海大桥,Q15897799,People's Republic of China
蜜月大桥,Honeymoon Bridge,United States of America
福元路湘江大桥,Q15944312,People's Republic of China
金汇桥,Q15897927,People's Republic of China
阳桥,Q15932481,People's Republic of China
青林渡铁路桥,Q15938512,People's Republic of China
方桥,Q15956293,People's Republic of China
新立堡桥,Q22099217,People's Republic of China
白居寺长江大桥,Q22100173,People's Republic of China
女神大桥,Q11446565,Japan
揖斐·長良川鐵橋 (近鐵名古屋線),Q11498404,Japan
崇启大桥,Chongqi Bridge,People's Republic of China
李賓斯基橋,Libeň Bridge,Czech Republic
辯天橋 (福島市),Q11486923,Japan
弋矶山长江大桥,Q17498582,People's Republic of China
武穴长江大桥,Q17498605,People's Republic of China
白洋长江大桥,Q17498609,People's Republic of China
石首长江大桥,Q17498611,People's Republic of China
迫龙沟大桥,Q17498604,People's Republic of China
赤峰桥,Q12781215,People's Republic of China
小紅山穚,Maly Krasnokholmsky Bridge,Russia
鳴瀨川橋,Q11675398,Japan
马昌大桥,Q12594718,South Korea
鸭池河大桥,Yachi River Bridge,People's Republic of China
東海二橋,Q17370553,People's Republic of China
同江铁路大桥,Amur Bridge Project,People's Republic of China
大辽河大桥,Liaohe Bridge,People's Republic of China
夢之大橋,Q11431448,Japan
大佛橋,Q11432306,Japan
大島大橋 (長崎縣),Q11434875,Japan
大谷川鐵橋 (東武鬼怒川線),Q11439069,Japan
天神橋,Q11443265,Japan
小沙湾黄河大桥,Q17498531,People's Republic of China
平潭海峡大桥,Q17498600,People's Republic of China
沌口长江大桥,Q17498607,People's Republic of China
温州瓯江大桥,Q22098752,People's Republic of China
三角湧大橋,Q22097578,Taiwan
倮果大桥,Q15901960,People's Republic of China
国泰桥,Q15897343,People's Republic of China
渡口大桥,Q15901667,People's Republic of China
演武大桥,Q15942041,People's Republic of China
甬江大桥,Q15935759,People's Republic of China
知音桥,Q15935286,People's Republic of China
穿山桥,Q15927298,People's Republic of China
芝兰桥,Q15942747,People's Republic of China
落馬洲大橋,Q15931642,People's Republic of China
钱江四桥,Q15927047,People's Republic of China
闽江大桥,Q15893901,People's Republic of China
青林湾大桥,Q15939084,People's Republic of China
飞鸾桥,Q15942385,People's Republic of China
董当大桥,Q22099103,People's Republic of China
鄱阳湖大桥,Q22100866,People's Republic of China
黄桷坪长江大桥,Q22100447,People's Republic of China
钱江六桥,Q15955871,People's Republic of China
得樂日嘎大橋,Q18111900,Taiwan
西江水道大桥,Q18110237,People's Republic of China
中山綠橋,Q15925451,Taiwan
華翠大橋,Q15927709,Taiwan
六冲河大桥,Liuchonghe Bridge,People's Republic of China
馬桑溪長江大橋,Masangxi Bridge,People's Republic of China
闵浦二桥,Minpu II Bridge,People's Republic of China
湾头大桥,Q15954369,People's Republic of China
石家渡大桥,Q15954873,People's Republic of China
鄞县大桥,Q17010513,People's Republic of China
鄞州大桥,Q17010542,People's Republic of China
黄冈长江大桥,Q17001848,People's Republic of China
响礁门大桥,Q18233715,People's Republic of China
松浦大桥,Q18653918,People's Republic of China
麥帥二橋,Q21017003,Taiwan
西藏路桥,Q16928602,People's Republic of China
彩虹橋,Q24835966,Taiwan
新月橋,Q24833698,Taiwan
新長安橋,Q24839248,Taiwan
福爾摩沙高速公路碧潭橋,Q17194225,Taiwan
梅山春晓大桥,Q24837047,People's Republic of China
济南黄河大桥,Q24833653,People's Republic of China
大教堂桥,Münsterbrücke,Switzerland
市政厅桥,Rathausbrücke Zürich,Switzerland
拉萨河特大桥,Q17025314,People's Republic of China
甬台温铁路瓯江特大桥,Q17063031,People's Republic of China
金鸡湖大桥,Q17040581,People's Republic of China
铜瓦门大桥,Q17007672,People's Republic of China
长沙湾特大桥,Q17041595,People's Republic of China
富民桥,Q18652570,People's Republic of China
勇男橋,Q18233504,Taiwan
丰满大桥,Q18651422,People's Republic of China
四方台大桥,Q18652203,People's Republic of China
江城大桥,Q18654153,People's Republic of China
澄浪桥,Q18654386,People's Republic of China
祁连山南路桥,Q18657678,People's Republic of China
金珠大桥,Q18668802,People's Republic of China
金都大桥,Q18668817,People's Republic of China
岑港大桥,Q18233935,People's Republic of China
瑞安大桥,Q24837160,People's Republic of China
黃桷沱長江大橋,Q24838034,People's Republic of China
豐都長江二橋,Q17160969,People's Republic of China
新白沙沱长江大桥,Q21041396,People's Republic of China
淮安大桥,Q16689752,People's Republic of China
安员大桥,Sông Bé Bridge,Vietnam
横琴大桥,Hengqin Bridge,People's Republic of China
赤石大桥,Chishi Bridge,People's Republic of China
哈龙大桥,Q18652146,People's Republic of China
昌盛大桥,Q18653617,People's Republic of China
鳡鱼大桥,Q18669479,People's Republic of China
西濱大橋,Q21041680,Taiwan
东阿黄河大桥,Q24835535,People's Republic of China
平塘大桥,Q24836179,People's Republic of China
浮洲橋,Q16929068,Taiwan
清泉橋,Q16929078,Taiwan
利吉大橋,Q18785862,Taiwan
獅子橋,Q16922172,People's Republic of China
钱江五桥,Q16689943,People's Republic of China
三岔河特大桥,Q17012782,People's Republic of China
南平新水东大桥,Q17022800,People's Republic of China
江顺大桥,Q17002219,People's Republic of China
蜊门跨海大桥,Q17003688,People's Republic of China
铁人桥,Q17028330,People's Republic of China
丹那美拉大橋,Tanah Merah Bridge,Malaysia
清澜大桥,Qinglan Bridge,People's Republic of China
沧德特大桥,Q20063766,People's Republic of China
尼西比幼发拉底河大桥,Nissibi Euphrates Bridge,Turkey
马过河大桥,Maguo River Bridge,People's Republic of China
乌溪大桥,Wuxi Bridge,People's Republic of China
青山长江大桥,Q17163750,People's Republic of China
民權大橋,Q16926638,Taiwan
三好桥,Q18651230,People's Republic of China
呼口大桥,Q18652127,People's Republic of China
王万铁路松花江大桥,Q18654560,People's Republic of China
十勝中央大橋,Q22119628,Japan
如皋长江大桥,Q16689964,People's Republic of China
钱江铁路新桥,Q16689946,People's Republic of China
科温大桥,Kovin Bridge,Serbia
御茶之水橋,Q20043533,Japan
台州湾跨海大桥,Q24836150,People's Republic of China
建宁大桥,Q24837523,People's Republic of China
橄榄坝澜沧江大桥,Q24834568,People's Republic of China
泰安长江大桥,Q24832324,People's Republic of China
济齐黄河公路大桥,Q24835324,People's Republic of China
金马大桥,Q24832795,People's Republic of China
香港仔海峽大橋,Aberdeen Channel Bridge,People's Republic of China
高屏溪斜張橋,Q17034943,Taiwan
东沙大桥,Q24833446,People's Republic of China
中坝大桥,Q24831387,People's Republic of China
南溪长江公路大桥,Q24836300,People's Republic of China
东水门长江大桥,Q17001296,People's Republic of China
外滩大桥,Q17008645,People's Republic of China
忠建河大桥,Q17011477,People's Republic of China
沪通长江大桥,Q17001596,People's Republic of China
泉州湾跨海大桥,Q17005751,People's Republic of China
濠江大桥,Q17034081,People's Republic of China
西清桥,Q17009330,People's Republic of China
铜陵长江公铁大桥,Q17007682,People's Republic of China
长江源特大桥,Q17030585,People's Republic of China
舊大安溪橋,Q17164661,Taiwan
大漢橋,Q16928900,Taiwan
新海大橋,Q16928988,Taiwan
麥帥一橋,Q16927020,Taiwan
永川长江大桥,Q17163784,People's Republic of China
溫泉橋,Q18234944,Taiwan
进步桥,Q16928961,People's Republic of China
金山铁路黄浦江特大桥,Q16928606,People's Republic of China
碧潭吊橋,Q21042906,Taiwan
二號路橋,No. 2 Road Bridge,Canada
鲁家峙大桥,Q18236875,People's Republic of China
哇加滩黄河大桥,Q17023458,People's Republic of China
武陵山大桥,Wulingshan Bridge,People's Republic of China
溪洲大橋,Q17031839,Taiwan
濱北大橋,Q17034123,People's Republic of China
九江长江公路大桥,Jiujiang Fuyin Expressway Bridge,People's Republic of China
江湾大桥,Q18654161,People's Republic of China
南渡江铁桥,Nandu River Iron Bridge,People's Republic of China
青龙门大桥,Q20064276,People's Republic of China
渭洛河特大桥,Q20063792,People's Republic of China
山道天橋,Hill Road Flyover,People's Republic of China
朱家尖海峡大桥,Q18234451,People's Republic of China
自強大橋,Q21041660,Taiwan
都威舊橋,Q21041684,Taiwan
清水河大桥,Qingshui River Bridge,People's Republic of China
斯坦·穆休老兵纪念大桥,Stan Musial Veterans Memorial Bridge,United States of America
哥里门桥,"Coleman Bridge, Singapore",Singapore
浑河隧道,Q20063776,People's Republic of China
樟原橋,Q18654061,Taiwan
漢普敦宮橋,Hampton Court Bridge,United Kingdom
火车站桥,Bahnhofbrücke Zürich,Switzerland
珠江大桥,Q14943819,People's Republic of China
吉林大桥,Q18652041,People's Republic of China
郭家沱長江大橋,Q18663335,People's Republic of China
雾凇大桥,Q18669172,People's Republic of China
琼州大桥,Qiongzhou Bridge,People's Republic of China
天龍吊橋,Q18785874,Taiwan
五峰山长江大桥,Q18785856,People's Republic of China
述先橋,Q21051541,People's Republic of China
哈尔滨松花江公路大桥,Q18652141,People's Republic of China
浑河桥,Q18654266,People's Republic of China
虎门二桥,Q18658447,People's Republic of China
淮河特大桥,Q20063789,People's Republic of China
福建路桥,Q16928584,People's Republic of China
金阜桥,Q16928987,People's Republic of China
長庚橋,Q16928999,People's Republic of China
莫禮橋,Moray Bridge,Canada
黄石长江大桥,Huangshi Bridge,People's Republic of China
巴陵大橋,Q17025031,Taiwan
新東大橋,Q17025393,Taiwan
碧潭大橋,Q17039758,Taiwan
天滿橋,Q18215296,Japan
城林大橋,Q16928884,Taiwan
儋州洋浦大桥,Q17001304,People's Republic of China
双湖桥,Q17023091,People's Republic of China
潘公橋,Q17005359,People's Republic of China
曼哈頓大橋,Manhattan Bridge,United States of America
塞文橋,Severn Bridge,United Kingdom
坝陵河大桥,Baling River Bridge,People's Republic of China
洞庭湖大桥,Q28411457,People's Republic of China
广安大桥,Gwangan Bridge,South Korea
约翰·奥古斯都·罗布林吊桥,John A. Roebling Suspension Bridge,United States of America
切萨皮克湾大桥,Chesapeake Bay Bridge,United States of America
猎德大桥,Liede Bridge,People's Republic of China
鵝公岩長江大橋,Egongyan Bridge,People's Republic of China
麦基诺大桥,Mackinac Bridge,United States of America
西堠門大橋,Xihoumen Bridge,People's Republic of China
耶拿桥,Pont d'Iéna,France
新城大桥,Q19852673,People's Republic of China
舊金山-奧克蘭海灣大橋東段改建計畫,Eastern span replacement of the San Francisco–Oakland Bay Bridge,United States of America
南阳湖大桥,Q19852023,People's Republic of China
胜利桥,Q19853341,People's Republic of China
蓝旗大桥,Q19853629,People's Republic of China
肇庆西江大桥,Zhaoqing Bridge,People's Republic of China
宫殿桥,Schlossbrücke,Germany
六广河大桥,Liuguanghe Xiqian Expressway Bridge,People's Republic of China
大佛寺長江大橋,Dafosi Bridge,People's Republic of China
獅門橋,Lions Gate Bridge,Canada
喬治華盛頓大橋,George Washington Bridge,United States of America
西敏橋,Westminster Bridge,United Kingdom
卡皮拉諾吊橋公園,Capilano Suspension Bridge,Canada
加文纳桥,Cavenagh Bridge,Singapore
里奇蒙橋,Richmond Bridge,United Kingdom
本杰明·富兰克林大桥,Benjamin Franklin Bridge,United States of America
布劳顿吊桥,Broughton Suspension Bridge,United Kingdom
秀水大桥,Q19853252,People's Republic of China
协和桥,Pont de la Concorde,France
宜昌长江公路大桥,Yichang Bridge,People's Republic of China
南海大桥,Namhae Bridge,South Korea
三十三孔桥,Si-o-se Pol,Iran
大贝尔特桥,Great Belt Bridge,Denmark
开封黄河大桥,Q28416905,People's Republic of China
霧台谷川大橋,Guchuan Bridge,Taiwan
至喜长江大桥,Miaozui Bridge,People's Republic of China
圣约翰大桥,St. Johns Bridge,United States of America
埃及桥,Egyptian Bridge,Russia
永宗大桥,Yeongjong Bridge,South Korea
市桥二桥,Q28412931,People's Republic of China
市桥大桥,Q28412075,People's Republic of China
白露大桥,Q28414063,People's Republic of China
石板坡长江大桥复线桥,Q28414132,People's Republic of China
環東大橋,Q19853180,Taiwan
大鳴門橋,Ōnaruto Bridge,Japan
金龙桥,Q1689606,People's Republic of China
哈大铁路浑河大桥,Q19852146,People's Republic of China
武汉阳逻长江大桥,Wuhan Yangluo Yangtze River Bridge,People's Republic of China
北盘江大桥 (关兴公路),Beipanjiang River 2003 Bridge,People's Republic of China
寸灘長江大橋,Q28414130,People's Republic of China
晋江大桥,Q28416134,People's Republic of China
窄頸大橋,Throgs Neck Bridge,United States of America
北盘江大桥,Beipanjiang River 2009 Bridge,People's Republic of China
布朗克斯白石大橋,Bronx–Whitestone Bridge,United States of America
韋拉札諾海峽大橋,Verrazano-Narrows Bridge,United States of America
羅浮橋,Luofu Bridge,Taiwan
利奥波德-塞达-桑戈尔行人桥,Passerelle Léopold-Sédar-Senghor,France
欧沃顿桥,Overtoun Bridge,United Kingdom
聖母橋,pont Notre-Dame,France
文森湯瑪斯大橋,Vincent Thomas Bridge,United States of America
特隆桥,Ponte Tron,Italy
吉林市松花江铁路特大桥,Q19852097,People's Republic of China
棋盘洲长江公路大桥,Q19852886,People's Republic of China
温州大桥,Q19853059,People's Republic of China
肇庆阅江大桥,Q19853339,People's Republic of China
长青大桥,Q19853936,People's Republic of China
四渡河特大桥,Sidu River Bridge,People's Republic of China
曼港橋,Port Mann Bridge,Canada
卢沟桥,Marco Polo Bridge,People's Republic of China
塔科馬海峽吊橋,Tacoma Narrows Bridge,United States of America
彩虹大橋,Rainbow Bridge,Japan
三橋,Triple Bridge,Slovenia
亨伯桥,Humber Bridge,United Kingdom
公益西桥,Q28413822,People's Republic of China
北斗大桥,Q28411605,People's Republic of China
奇龙大桥,Q28414046,People's Republic of China
德兴大桥,Q28412134,People's Republic of China
洪山大桥,Q28415436,People's Republic of China
肇庆大桥,Q28417163,People's Republic of China
西丽大桥,Q28412067,People's Republic of China
西江大桥,Q28414932,People's Republic of China
清江大桥,Q28413557,People's Republic of China
东瓯大桥,Q28413250,People's Republic of China
哈尔滨松花江铁路特大桥,Q28412910,People's Republic of China
市桥三桥,Q28413245,People's Republic of China
铺前大桥,Q28412178,People's Republic of China
鵝公岩軌道專用長江大橋,Q28414131,People's Republic of China
塔纳大桥,Tana Bridge,Norway
泸定桥,Luding Bridge,People's Republic of China
下门桥,Untertorbrücke,Switzerland
斗篷桥,Cloak Bridge,Czech Republic
奧古斯都大橋,Augustus Bridge,Germany
青馬大橋,Tsing Ma Bridge,People's Republic of China
關門橋,Kanmon Bridge,Japan
漢默史密斯橋,Hammersmith Bridge,United Kingdom
龍橋,Dragon Bridge,Slovenia
哈特兰廊桥,Hartland Bridge,Canada
皇家峽谷大橋,Royal Gorge Bridge,United States of America
阿志河大桥,Azhihe River Bridge,People's Republic of China
切爾西橋,Chelsea Bridge,United Kingdom
钱江一桥,Chien Tang River Bridge,People's Republic of China
雷根斯堡石桥,Stone Bridge,Germany
4月25日大橋,25 de Abril Bridge,Portugal
千禧橋,Millennium Bridge,United Kingdom
宪法桥,Ponte della Costituzione,Italy
穆罕默德二世大橋,Fatih Sultan Mehmet Bridge,Turkey
威廉斯堡大橋,Williamsburg Bridge,United States of America
尖塔桥,Ponte delle Guglie,Italy
艾恩斯利河大桥,Einasleigh River Bridge,Australia
加澤拉橋,Gazela Bridge,Serbia
海滄大橋,Haicang Bridge,People's Republic of China
I-35W密西西比河大桥,I-35W Mississippi River bridge,United States of America
南京长江第四大桥,Fourth Nanjing Yangtze Bridge,People's Republic of China
法蘭克福老橋,Alte Brücke,Germany
石橋,Stone Bridge,Republic of Macedonia
忠县长江大桥,Zhongxian Yangtze River Bridge,People's Republic of China
西溪大桥,Xixi Bridge,People's Republic of China
郝久古桥,Khaju Bridge,Iran
小桥,Petit Pont,France
珍岛大桥,Jindo Bridge,South Korea
南京长江大桥,Nanjing Yangtze River Bridge,People's Republic of China
江阴长江大桥,Jiangyin Suspension Bridge,People's Republic of China
布勒橋,Burrard Bridge,Canada
豐都長江二橋,Fengdu Bridge,People's Republic of China
皇家桥,Pont Royal,France
喬治五世大橋,"George V Bridge, Orléans",France
朗德瓦萨桥,Landwasser Viaduct,Switzerland
阿斯托利亚－梅格勒大桥,Astoria–Megler Bridge,United States of America
滨海桥,Esplanade Bridge,Singapore
人民桥 (广州),Renmin Bridge,People's Republic of China
艺术桥,Pont des Arts,France
罗马桥 (科尔多瓦),Roman bridge of Córdoba,Spain
皮斯河吊桥,Peace River Suspension Bridge,Canada
黄埔大桥,Huangpu Bridge,People's Republic of China
永通桥,Q2600712,People's Republic of China
支井河大桥,Zhijinghe River Bridge,People's Republic of China
查理大桥,Charles Bridge,Czech Republic
富勒姆鐵路橋,Fulham Railway Bridge,United Kingdom
盖茨黑德千禧桥,Gateshead Millennium Bridge,United Kingdom
赤足桥,Ponte degli Scalzi,Italy
克雷姆斯基大桥,Krymsky Bridge,Russia
哈佛大橋,Harvard Bridge,United States of America
高橋 (橋),High Level Bridge,United Kingdom
汕头海湾大桥,Shantou Bay Bridge,People's Republic of China
皇家阿爾伯特橋,Royal Albert Bridge,United Kingdom
固蘭湖街橋,Granville Street Bridge,Canada
新橋,Pont Neuf,France
平胜大桥,Pingsheng Bridge,People's Republic of China
貝西橋,Pont de Bercy,France
讷伊桥,Pont de Neuilly,France
喀山桥,Kazansky Bridge,Russia
