label,cityLabel,countryLabel
惹蘭勿剎體育場,Jalan Besar Stadium,Singapore
阿爾哈梅德體育場,Mohammed Al-Hamad Stadium,Kuwait
斯巴達克體育場 (吉爾吉斯),Spartak Stadium,Kyrgyzstan
昆明拓東體育場,Kunming Tuodong Sports Center,People's Republic of China
科佩達體育場,Köpetdag Stadium,Turkmenistan
立壘運動場,Go Dau Stadium,Vietnam
達魯爾馬克穆爾體育館,Darulmakmur Stadium,Malaysia
阿卜杜拉·阿尔·费萨尔王子体育场,Prince Abdullah al-Faisal Stadium,Saudi Arabia
李維斯體育場,Levi's Stadium,United States of America
FIU球場,FIU Stadium,United States of America
JAR体育场,JAR Stadium,Uzbekistan
山梨縣小瀨體育公園田徑場,Yamanashi Chuo Bank Stadium,Japan
LFF球場,LFF Stadium,Lithuania
希奧利艾中央體育場,Savivaldybė Stadium,Lithuania
上海体育馆,Shanghai Indoor Stadium,People's Republic of China
源深体育中心,Yuanshen Sports Centre Stadium,People's Republic of China
陕西省体育场,Shaanxi Province Stadium,People's Republic of China
謝科競技場,Shayba Arena,Russia
柏林奧林匹克體育場,Olympiastadion Berlin,Germany
羅馬奧林匹克體育場,Stadio Olimpico,Italy
戴拿模球場（海參崴）,Dynamo Stadium,Russia
阿傑曼巴杜體育場,Agyeman Badu Stadium,Ghana
山谷體育場,Don Valley Stadium,United Kingdom
新加坡國家體育場,National Stadium,Singapore
沙田運動場,Sha Tin Sports Ground,People's Republic of China
冰山冬季运动宫,Iceberg Skating Palace,Russia
波尔肖冰宫,Bolshoy Ice Dome,Russia
阿什哈巴特林匹克體育場,Olympic Stadium,Turkmenistan
拉·佛羅蒂雷球場,Stade de la Frontière,Luxembourg
延吉人民体育场,Yanji People's Stadium,People's Republic of China
巴列卡斯足球場,Campo de Fútbol de Vallecas,Spain
佩卡拉球場,Stadion Pecara,Bosnia and Herzegovina
耶魯體育場,Yale Bowl,United States of America
葛迪遜公園球場,Goodison Park,United Kingdom
羅渣士中心,Rogers Centre,Canada
瓊斯AT&T球場,Jones AT&T Stadium,United States of America
南華體育會運動場,South China Stadium,People's Republic of China
羅渣士中心,Rogers Centre,United States of America
古尼,Stadio Renato Curi,Italy
東帝汶國家體育場,National Stadium,East Timor
溫莎公園,Windsor Park,United Kingdom
甘堡爾體育場,Cambuur Stadion,Netherlands
力拓體育場,Rio Tinto Stadium,United States of America
錫卜體育場,Seeb Stadium,Oman
鹿兒島縣立鴨池運動公園陸上競技場,Kagoshima Kamoike Stadium,Japan
宝安体育场,Bao'an Stadium,People's Republic of China
英东体育场,Ying Tung Stadium,People's Republic of China
龙泉驿足球场,Chengdu Longquanyi Football Stadium,People's Republic of China
海心沙广场,Q10387513,People's Republic of China
冰立方冰壶中心,Ice Cube Curling Center,Russia
費薩爾·侯賽尼國際體育場,Faisal Al-Husseini International Stadium,State of Palestine
般頓公園,Burnden Park,United Kingdom
施巴利亞體育場,Stadion HNK Cibalia,Croatia
法烏爾體育場,Stadionul Farul,Romania
燕子岗体育场,Yanzigang Stadium,People's Republic of China
格羅拉蓬卡諾體育場,Gelora Bung Karno Stadium,Indonesia
山东省体育中心体育场,Shandong Provincial Stadium,People's Republic of China
柳德斯基·沃特球場,Ljudski vrt,Slovenia
山楂球场,The Hawthorns,United Kingdom
特維克納姆體育場,Twickenham Stadium,United Kingdom
般頓公園球場,Brunton Park,United Kingdom
邦比球場,Brøndby Stadium,Denmark
布加體育場,Buca Arena,Turkey
揚比杜球場,Jan Breydel Stadium,Belgium
泰达足球场,TEDA Football Stadium,People's Republic of China
馬利歐·阿爾伯托·肯佩斯體育場,Estadio Mario Alberto Kempez,Argentina
默迪卡體育場,Stadium Merdeka,Malaysia
奧庫斯泰迪亞球場,Aukštaitija Stadium,Lithuania
喬斯·諾斯鮑姆球場,Stade Jos Nosbaum,Luxembourg
貝尼托華雷斯奧林匹克球場,Estadio Olímpico Benito Juárez,Mexico
拉·佩内塔球場,Estadio Wanda Metropolitano,Spain
新城競技體育場,Estadio Polideportivo de Pueblo Nuevo,Venezuela
普雷亞安查體育場,Estadio Elías Figueroa Brander,Chile
市立吹田足球场,Suita Stadium,Japan
阿布杜勒·阿濟茲國王體育館,King Abdul Aziz Stadium,Saudi Arabia
西山足球競技場,Seosan Football Stadium,North Korea
福爾柯克運動場,Falkirk Stadium,United Kingdom
米卡球場,Mika Stadium,Armenia
自由徑球場,Liberty Way,United Kingdom
巴庫奧林匹克體育場,Baku Olympic Stadium,Azerbaijan
新寮國國家體育場,New Laos National Stadium,Laos
芝陵體育場,Chi Lang Stadium,Vietnam
史密斯球場,Smith's Ballpark,United States of America
雷伊市政體育場,Stade du Ray,France
西安市人民体育场,Xi'an City People's Stadium,People's Republic of China
京菲路體育場,Kingfield Stadium,United Kingdom
華沙波蘭人體育場,Stadion Polonii Warszawa,Poland
榮市體育場,Vinh Stadium,Vietnam
柏迪遜球場,Partizan Stadium,Serbia
維堡,Evergi Viborg Arena,Denmark
深圳大运中心,New Shenzhen Stadium,People's Republic of China
體育公園球場,Domžale Sports Park,Slovenia
費薩爾·賓·法赫德王子體育場,Prince Faisal bin Fahd Stadium,Saudi Arabia
舒列夫球場,Sheriff Stadium,Moldova
Kazım Karabekir體育場,Kazım Karabekir Stadium,Turkey
鴻巢市立陸上競技場,Konosu Stadium,Japan
卡爾希中央體育場,Markaziy Stadium,Uzbekistan
洛里安路球場,Roazhon Park,France
漸進球場,Progressive Field,United States of America
柯敏斯基球場,Comiskey Park,United States of America
體育公園球場,Nova Gorica Sports Park,Slovenia
馬拉瓦提體育館,Stadium Malawati,Malaysia
獨角獸球場,Stade de la Licorne,France
夢島競技場,Yumenoshima Stadium,Japan
讀賣巨人球場,Yomiuri Giants Stadium,Japan
科帕卡瓦納體育場,Copacabana Stadium,Brazil
伯明翰市運動場,City of Birmingham Stadium,United Kingdom
蔡厝港体育场,Choa Chu Kang Stadium,Singapore
基普莫特體育場,Keepmoat Stadium,United Kingdom
勒·茅斯托瓦球場,Stade du Moustoir,France
洋基體育場,Yankee Stadium,United States of America
Damson Park,Damson Park,United Kingdom
紐卡索娛樂中心,Newcastle Entertainment Centre,Australia
國立西丘足球場,Nishigaoka Soccer Stadium,Japan
泰卡里國家體育場,Ta' Qali National Stadium,Malta
白城體育場 (雪梨),White City Stadium,Australia
拉臘足球都會體育場,Estadio Santiago Bernabeu,Venezuela
大连体育中心,Dalian Sports Center,People's Republic of China
益阳奥林匹克公园,Yiyang Stadium,People's Republic of China
上毛新聞敷島球場,Q11609659,Japan
泰因河城堡球场,Tynecastle Stadium,United Kingdom
聖女查皮紀念體育場,Estadio Monumental Virgen de Chapi,Peru
阿蒙維爾球場,Almondvale Stadium,United Kingdom
新卢萨卡体育场,New Lusaka Stadium,Zambia
南京奥林匹克体育中心,Nanjing Olympic Sports Centre,People's Republic of China
世紀球場 (哥倫比亞),Estadio Centenario,Colombia
奧古斯特·博納爾球場,Stade Auguste Bonal,France
海梅·莫隆·萊昂體育場,Estadio Jaime Morón León,Colombia
費利西亞諾·卡塞雷斯體育場,Estadio Feliciano Cáceres,Paraguay
西太平洋銀行體育場,Wellington Regional Stadium,New Zealand
23迪阿古斯圖球場,Estadio 23 de Agosto,Argentina
洛佩茲將軍球場,Estadio Brigadier General Estanislao López,Argentina
博多之森陸上競技場,Hakatanomori Athletic Stadium,Japan
阿囉哈體育場,Aloha Stadium,United States of America
廣西體育中心體育館,Guangxi Sports Center,People's Republic of China
哈尔滨国际会展中心体育场,Harbin Sports City Center Stadium,People's Republic of China
慶州市民運動場,Gyeongju Civic Stadium,South Korea
巴蘭基亞,Estadio Metropolitano Roberto Meléndez,Colombia
山葉體育場,Yamaha Stadium,Japan
阿尔科拉斯体育场,Estadio El Alcoraz,Spain
門迪索羅薩球場,Mendizorrotza Stadium,Spain
芜湖奥林匹克体育中心体育场,Wuhu Olympic Stadium,People's Republic of China
重庆洋河体育场,Yanghe Stadium,People's Republic of China
三澤公園競技場,Nippatsu Mitsuzawa Stadium,Japan
席然畢松球場,Hiram Bithorn Stadium,United States of America
拉巴斯,Estadio Hernando Siles,Bolivia
瓦西尔·列夫斯基国家体育场,Vasil Levski National Stadium,Bulgaria
新潟縣立野球場,Niigata Prefectural Baseball Stadium,Japan
亚得里亚体育场,Stadio Adriatico,Italy
達路體育場,Darul Aman Stadium,Malaysia
阿吉雷·埃利亞斯體育場,Estadio Elías Aguirre,Peru
阿比迪甘斯球場,Stade de l'Abbé-Deschamps,France
何塞·瑪麗亞·米內拉體育場,Estadio José María Minella,Argentina
四月十五日体育场,Estadio 15 de Abril,Argentina
拉普拉塔城体育场,Estadio Ciudad de La Plata,Argentina
阿茲迪球場,Jalisco Stadium,Mexico
尼曼迪高球場,Estadio El Helmántico,Spain
弗兰科奥索拉体育场,Stadio Franco Ossola,Italy
贝尼托·比拉马林球场,Estadio Benito Villamarín,Spain
維茲根薩吉亞共和國體育場,Republican Stadium,Armenia
普拉維加亞體育場,Brawijaya Stadium,Indonesia
巴伦西亚城体育场,Estadi Ciutat de València,Spain
卡諾路球場,Carrow Road,United Kingdom
安聯里耶維拉球場,Allianz Riviera,France
庫奧赫特莫克球場,Cuauhtémoc Stadium,Mexico
西南大學球場,New El Paso Ballpark,United States of America
里爾都市球場,Stadium Lille Métropole,France
史加托球場,Skonto Stadium,Latvia
達州市體育中心,Dazhou Xiwai Stadium,People's Republic of China
哈佛體育場,Harvard Stadium,United States of America
阿德拉尔体育场,Stade d'Agadir,Morocco
都灵奥林匹克体育场,Stadio Olimpico Grande Torino,Italy
納爾邦達棒球場,Narrabundah Ballpark,Australia
拉克魯斯港,Estadio José Antonio Anzoátegui,Venezuela
海州體育場,Haeju Stadium,North Korea
巴林國家體育場,Bahrain National Stadium,Bahrain
漢密爾頓新月球場,Hamilton Crescent,United Kingdom
幸運薛達球場,Fortuna Sittard Stadion,Netherlands
庫班體育場,Kuban Stadium,Russia
米哈伊爾梅斯希體育場,Mikheil Meskhi Stadium,Georgia
蘇州體育中心,Suzhou Sports Center,People's Republic of China
阿尔贝托布拉利亚体育场,Stadio Alberto Braglia,Italy
马里奥·里加蒙蒂体育场,Stadio Mario Rigamonti,Italy
伦敦奥林匹克体育场,Olympic Stadium,United Kingdom
海防體育場,Lạch Tray Stadium,Vietnam
蘇丹穆罕默德四世體育場,Sultan Mohammad IV Stadium,Malaysia
塞維里亞諾將軍體育場,Estádio General Severiano,Brazil
上海共青国家森林公园,Gongqing Forest Park,People's Republic of China
雷特斯加体育场,Generali Arena,Czech Republic
深圳体育场,Shenzhen Stadium,People's Republic of China
淄博市体育中心体育场,Zibo Sports Center Stadium,People's Republic of China
卡洛·卡斯特拉尼体育场,Stadio Carlo Castellani,Italy
沙迦體育場,Sharjah Stadium,United Arab Emirates
凱許曼球場,Cashman Field,United States of America
春武里市政体育场,Chonburi Municipality Stadium,Thailand
MCH球場,MCH Arena,Denmark
賽達國際體育場,Saida International Stadium,Lebanon
布魯姆菲爾德球場,Bloomfield Stadium,Israel
莱茵-内卡竞技场,Rhein-Neckar Arena,Germany
韋捷瓦體育場,Stadion Widzewa,Poland
克尼尔沃思路球场,Kenilworth Road,United Kingdom
阿里·薩米揚球場,Ali Sami Yen Stadium,Turkey
安全服務球場,Security Service Field,United States of America
艾格里奧·哈托體育場,Ergilio Hato Stadium,Curaçao
PPL公園球場,Talen Energy Stadium,United States of America
莎莉山,Kenan Memorial Stadium,United States of America
奥体中心体育场,Olympic Sports Centre,People's Republic of China
國家足球場 (馬爾地夫),Galolhu National Stadium,Maldives
國家體育場,Estádio Nacional,Portugal
TCF銀行體育場,TCF Bank Stadium,United States of America
聖西路球場,San Siro,Italy
華納公園綜合體育場,Warner Park Sporting Complex,Saint Kitts and Nevis
马拉喀什体育场,Stade de Marrakech,Morocco
温尼伯体育场,Investors Group Field,Canada
马图萨体育场,Stadio Matusa,Italy
日立柏足球场,Hitachi Kashiwa Soccer Stadium,Japan
東平尾公園博多之森球技場,Level-5 Stadium,Japan
马尔维纳斯群岛体育场,Estadio Islas Malvinas,Argentina
密歇根体育场,Michigan Stadium,United States of America
阿根廷馬爾維納斯體育場,Estadio Malvinas Argentinas,Argentina
新喀山紅寶石體育場,New Rubin Kazan Stadium,Russia
維多利亞路球場,Victoria Road,United Kingdom
專有場館,Whitecaps Waterfront Stadium,Canada
賈西姆·本·哈馬德體育場,Jassim Bin Hamad Stadium,Qatar
大通體育場,Chase Field,United States of America
考夫曼體育場,Kauffman Stadium,United States of America
廣島市民球場 (初代),Hiroshima Municipal Stadium,Japan
千葉縣綜合體育中心陸上競技場,Chiba Sports Center Stadium,Japan
曼努埃爾·費雷拉體育場,Estadio Manuel Ferreira,Paraguay
聖安德魯斯球場,St Andrew's,United Kingdom
O2體育館,The O2 Arena,United Kingdom
阿爾希拉爾球場,Al-Hilal Stadium,Sudan
江戶川區陸上競技場,Edogawa Stadium,Japan
特赫坦·肯塔球場,Tehtaan kenttä,Finland
WIN體育場,Wollongong Showground,Australia
天津奥林匹克体育中心体育场,Tianjin Olympic Center Stadium,People's Republic of China
東平壤競技場,East Pyongyang Stadium,North Korea
塔哈努·賓·穆罕默德體育場,Tahnoun bin Mohammed Stadium,United Arab Emirates
阿勒納哈揚體育場,Al Nahyan Stadium,United Arab Emirates
阿贝伦斯特拉体育场,Abe Lenstra Stadion,Netherlands
伯恩海姆體育場,Frankfurter Volksbank Stadion,Germany
界限公園球場,Boundary Park,United Kingdom
比利諾·波耶球場,Bilino Polje,Bosnia and Herzegovina
布蘭體育場,Brann Stadion,Norway
貝吉里布瑞傑體育場,Stadion pod Bijelim Brijegom,Bosnia and Herzegovina
聖西福里安球場,Stade Saint-Symphorien,France
薩維涅米體育場,Georgi Asparuhov Stadium,Bulgaria
拿斯格洛斯球場,Estadio Las Gaunas,Spain
莫利纽球场,Molineux Stadium,United Kingdom
辛歷克球場,Shinnik Stadium,Russia
1962年7月5日體育場,Stade 5 Juillet 1962,Algeria
托菲克·巴赫拉莫夫體育場,Tofiq Bahramov Stadium,Azerbaijan
瑞馬特甘體育場,Ramat Gan Stadium,Israel
拉加曼加拉體育場,Rajamangala Stadium,Thailand
瑞戴爾公園球場,Raydale Park,United Kingdom
塞得港,Port Said Stadium,Egypt
沙邦-戴爾馬球場,Stade Chaban-Delmas,France
夏洛特斯基體育場,Haradski Stadium,Belarus
布拉莫巷体育场,Bramall Lane,United Kingdom
達寧頓體育場,The Darlington Arena,United Kingdom
洛巴諾夫斯基戴拿模球場,Valeriy Lobanovskyi Dynamo Stadium,Ukraine
米洛斯拉夫·瓦倫蒂體育場,Městský fotbalový stadion Miroslava Valenty,Czech Republic
巴扎利球場,Bazaly,Czech Republic
南浦競技場,Nampo Stadium,North Korea
​南通市體育會展中心體育場,Nantong Stadium,People's Republic of China
洛維奇球場,Lovech Stadium,Bulgaria
Pana-ad公園足球體育場,Panaad Stadium,Philippines
卡耶特埃利澤體育場,Kiryat Eliezer Stadium,Israel
斯巴達克球場,Spartak Stadium,Russia
伊活公園球場,Ewood Park,United Kingdom
菲爾公園球場,Fir Park,United Kingdom
聶伯城體育館,Dnipro Arena,Ukraine
英傑華球場,Aviva Stadium,Ireland
勞貝球場,Stade de l'Aube,France
新水源體育場,Arena Fonte Nova,Brazil
東區公園球場,East End Park,United Kingdom
格蘭利奴球場,Stadio Oreste Granillo,Italy
克桑西竞技场,Skoda Xanthi Arena,Greece
阿姆斯特丹奧林匹克體育場,Olympic Stadium,Netherlands
格芬公園球場,Griffin Park,United Kingdom
百慕達國家體育場,Bermuda National Stadium,United Kingdom
笠松運動公園陸上競技場,Kasamatsu Stadium,Japan
河畔球場,Riverside Stadium,United Kingdom
大流士和吉列納斯體育場,Darius and Girėnas Stadium,Lithuania
國民球場,Nationals Park,United States of America
賈瓦哈拉爾·尼赫魯體育場,Jawaharlal Nehru Stadium,India
阿茲特克體育場,Azteca Stadium,Mexico
国家法西斯党国家体育场,Stadio Nazionale PNF,Italy
維多利亞球場,Victoria Ground,United Kingdom
維克托·文奴爾·利拿球場,Estadio Víctor Manuel Reyna,Mexico
奧基威爾球場,Oakwell,United Kingdom
達利穆恩特公園球場,Dalymount Park,Ireland
弗留利球場,Stadio Friuli,Italy
塞普-多爾體育場,Q1243740,Austria
斯域斯達球場,Zvezda Stadium,Russia
西里堡綜合運動場,Siri Fort Sports Complex,India
帕卡恩布体育场,Estádio do Pacaembu,Brazil
绿森林体育场,Grünwalder Stadion,Germany
理光運動場,Ricoh Arena,United Kingdom
費利克斯-波萊特球場,Stade Félix-Bollaert,France
安熱卡薩諾瓦球場,Stade Ange Casanova,France
皮托德里球場,Pittodrie Stadium,United Kingdom
迪普戴爾球場,Deepdale,United Kingdom
塞維利亞奧林匹克體育場,Estadio de La Cartuja,Spain
拉簡度球場,Lerkendal Stadion,Norway
达克纳姆体育场,Daknamstadion,Belgium
邁克蒂安米德公園球場,McDiarmid Park,United Kingdom
迪艾素華爾球場,Estadi Comunal d'Aixovall,Andorra
德布勒森,Debrecen Stadion,Hungary
安東尼斯·帕帕多普洛斯球場,Antonis Papadopoulos Stadium,Cyprus
卡德里奧吉球場,A. Le Coq Arena,Estonia
阿爾瓦拉德球場,Estádio José Alvalade,Portugal
拉蒙·桑切斯·皮斯胡安球場,Estadio Ramón Sánchez Pizjuán,Spain
辛莫爾斯球場,Son Moix,Spain
戴拿模球場 （布加勒斯特）,Stadionul Dinamo,Romania
Armin-Wolf球場,Armin-Wolf-Arena,Germany
郡球場,"County Ground, Swindon",United Kingdom
波德戈里察體育場,Podgorica City Stadium,Montenegro
柏之葉公園總合競技場,Kashiwanoha Park Stadium,Japan
達沙拉斯·蘭加薩拉地體育場,Dasarath Rangasala Stadium,Nepal
美洲解放者,Estadio Libertadores de America,Argentina
杜特球場,Trud Stadium,Russia
德紐尼奧阿體育場,Estadio Campos de Sports de Ñuñoa,Chile
洋基体育场,Yankee Stadium,United States of America
奧德賽球場,EWII Park,Denmark
图姆帕体育场,Toumba Stadium,Greece
希姆基球場,Arena Khimki,Russia
AFAS體育場,AFAS Stadion,Netherlands
雷茲奧林匹克體育場,Stade Olympique de Radès,Tunisia
岡山縣綜合陸上競技場,Kanko Stadium,Japan
KKWing 體育場,Kumamoto Athletics Stadium,Japan
斯巴達克體育場,Otkrytie Arena,Russia
埼玉市大宮公園足球場,NACK5 Stadium Omiya,Japan
花蓮縣立德興棒球場,Hualien Baseball Stadium,Taiwan
何塞·阿马尔菲塔尼体育场,Estadio José Amalfitani,Argentina
洛斯柏查列圖斯球場,Nuevo Estadio Los Pajaritos,Spain
梅里達都會體育場,Estadio Metropolitano de Mérida,Venezuela
洛加公園球場,Roker Park,United Kingdom
MK運動場,Stadium mk,United Kingdom
倫敦路運動場,London Road Stadium,United Kingdom
福田電子競技場,Fukuda Denshi Arena,Japan
Sonera體育場,Telia 5G -areena,Finland
阿薩迪體育場,Azadi Stadium,Iran
哥倫賓奴球場,Estadio Nuevo Colombino,Spain
丹·波廷索奴球場,Stadionul Dan Păltinişanu,Romania
新波爾多體育場,Stade Bordeaux-Atlantique,France
拉哥斯國家體育場,Lagos National Stadium,Nigeria
銳步球場,Reebok Stadium,United Kingdom
奧林匹克公園球場,Olympic Park Stadium,Australia
路易二世体育场,Stade Louis II,France
遊樂場球場,Recreation Ground,United Kingdom
聖尼古拉球場,Stadio San Nicola,Italy
特哈尼球場,Tehelné pole,Slovakia
波約德球場,Stadion Poljud,Croatia
競賽場球場,Racecourse Ground,United Kingdom
美度徑運動場,Meadow Lane,United Kingdom
NRGi公園球場,Atletion,Denmark
NV競技場,NV Arena,Austria
武漢體育中心,Wuhan Sports Center Stadium,People's Republic of China
烏利華球場,Ullevaal Stadion,Norway
費拉里斯球場,Stadio Luigi Ferraris,Italy
伯里斯·派查德斯球場,Dinamo Arena,Georgia
坎特利達球場,Stadion Kantrida,Croatia
回聲體育館,Echo Arena Liverpool,United Kingdom
弗蘭基球場,Stadio Artemio Franchi,Italy
纪念碑球场,Estadio Monumental Antonio Vespucio Liberti,Argentina
沙希德·施雲迪體育場,Shahid Shiroudi Stadium,Iran
賈瓦哈拉爾·尼赫魯體育場（西隆）,"Jawaharlal Nehru Stadium, Shillong",India
水晶宮,Crystal Palace National Sports Centre,United Kingdom
纽约体育场,New York Stadium,United Kingdom
克莱安西斯·维凯利季斯体育场,Kleanthis Vikelidis Stadium,Greece
康斯坦丁·勒杜列斯库博士球场,Stadionul Dr. Constantin Rădulescu,Romania
蘇伊士,Mubarak International Stadium,Egypt
鲁尔球场,Ruhrstadion,Germany
AFG體育場,Kybunpark,Switzerland
北京丰台体育中心,Q14923944,People's Republic of China
社稷棒球場,Sajik Baseball Stadium,South Korea
托斯維勒爾,Tórsvøllur,Faroe Islands
艾威特球場,Eduard Streltsov Stadium,Russia
莫桑球場,Stade de la Mosson,France
市民森林球場,Scholz-Arena,Germany
科法斯竞技场,Opel Arena,Germany
獨立球場,Stade de la Libération,France
阿斯顿·加特球场,Ashton Gate Stadium,United Kingdom
商業銀行球場,Commerzbank-Arena,Germany
赫爾辛基奧林匹克體育場,Helsinki Olympic Stadium,Finland
馬爾默冰館,Malmö Isstadion,Sweden
加索梅特羅球場,Estadio Gasómetro,Argentina
法魯姆公園球場,Farum Park,Denmark
烏普頓公園球場,Boleyn Ground,United Kingdom
埼玉市浦和駒場體育場,Urawa Komaba Stadium,Japan
阿西姆·費爾哈托維奇球場,Asim Ferhatović Hase Stadium,Bosnia and Herzegovina
威廉二世球場,Koning Willem II Stadion,Netherlands
阿讷西体育公园体育场,"Parc des Sports, Annecy",France
ZTE球場,ZTE Arena,Hungary
Gianni Falchi球場,Q3967797,Italy
聖美倫公園球場,St. Mirren Park,United Kingdom
阿布加體育場,Abuja Stadium,Nigeria
卡迪夫城運動場,Cardiff City Stadium,United Kingdom
史旺格運動場,Swangard Stadium,Canada
BMO球場,BMO Field,Canada
薩維涅姆體育場,Saviniemi,Finland
科爾內拉-埃爾普拉特球場,Estadi Cornellà-El Prat,Spain
皮爾森市立體育場,Doosan Arena,Czech Republic
伊利耶瓦娜體育場,Stadionul Ilie Oană,Romania
西格納伊度納公園,Signal Iduna Park,Germany
莫迪球場,Aker Stadion,Norway
市原臨海體育場,Ichihara Seaside Stadium,Japan
梅格耶里烏蒂球場,Ferenc Szusza Stadium,Hungary
塞拉多拉达体育场,Estádio Serra Dourada,Brazil
布里斯本體育場,Brisbane Stadium,Australia
AWD球場,HDI-Arena,Germany
奧林匹克體育場,Stadio Olimpico,San Marino
弗里茨·瓦尔特体育场,Fritz-Walter-Stadion,Germany
拜耳球場,BayArena,Germany
法兰克人体育场,Stadion Nürnberg,Germany
光州世界盃競技場,Gwangju World Cup Stadium,South Korea
茨城縣立鹿嶋足球場,Kashima Soccer Stadium,Japan
世紀球場,Estadio Centenario,Uruguay
武藏野陸上競技場,Musashino Municipal Athletic Stadium,Japan
長崎縣營棒球場,Nagasaki Baseball Stadium,Japan
濟州世界盃競技場,Jeju World Cup Stadium,South Korea
佩斯恩奇球場,Štadión Pasienky,Slovakia
斯蒂亞尼基球場,SNP Stadium,Slovakia
阿赫馬杜·阿希喬體育場,Stade Ahmadou Ahidjo,Cameroon
海馬許體育場,Hindmarsh Stadium,Australia
佩雷斯球場,Coliseum Alfonso Pérez,Spain
勒哥爾特球場,Camp de Les Corts,Spain
阿諾耶塔體育場,Anoeta Stadium,Spain
开罗国际体育场,Cairo International Stadium,Egypt
聖莫里茨奧林匹克滑冰場,St. Moritz Olympic Ice Rink,Switzerland
斯巴達球場 (莫吉廖夫),Spartak Stadium,Belarus
維多利亞公園球場,"Victoria Park, Hartlepool",United Kingdom
拖比度球場,Tarpeda Stadium,Belarus
浦項鋼園球場,Pohang Steel Yard,South Korea
奥迪体育公园,Audi Sportpark,Germany
埼玉2002體育場,Saitama Stadium 2002,Japan
釜山亞運會主體育場,Busan Asiad Main Stadium,Japan
貝勒維足球場,Belle Vue,United Kingdom
中央迪納摩體育場,Central Dynamo Stadium,Russia
維里塔斯體育場,Veritas Stadion,Finland
盧什球場,Stadion Ruchu,Poland
旭格競技場,Bielefelder Alm,Germany
蘇丹哈桑納爾·博爾基亞體育場,Sultan Hassanal Bolkiah Stadium,Brunei
多倫多大學體育場,Varsity Stadium,Canada
國家體育場,National Arena,Romania
紅星體育場,Red Star Stadium,Serbia
釜山亞運會主體育場,Busan Asiad Main Stadium,South Korea
薩達爾球場,El Sadar Stadium,Spain
普魯士公園球場,Borussia-Park,Germany
維爾廷斯球場,Veltins Arena,Germany
宮城體育場,Miyagi Stadium,Japan
御崎公園球技場,Home's Stadium Kobe,Japan
弗吉菲爾姆球場,Rat Verlegh Stadion,Netherlands
丹尼斯·馬丁尼茲國家體育場,Dennis Martínez National Stadium,Nicaragua
色線球場,Color Line Stadion,Norway
ETO公園體育場,ETO Park,Hungary
巴貝多國家體育場,Barbados National Stadium,Barbados
和睦体育场,Eintracht-Stadion,Germany
讓-鮑茵球場（昂熱）,Stade Raymond Kopa,France
布隆菲尔德路球场,Bloomfield Road,United Kingdom
緬因路球場,Maine Road,United Kingdom
侯華斯頓體育場,Hrazdan Stadium,Armenia
UPC球場,UPC-Arena,Austria
加克夏立比球場,Gerhard-Hanappi-stadium,Austria
萊茵體育場,Rheinstadion,Germany
奧斯洛夫球場,Stadion Střelecký ostrov,Czech Republic
阿爾卑斯山球場,Stade des Alpes,France
烏卡伊納球場,Ukraina Stadium,Ukraine
泰迪球場,Teddy Stadium,Israel
蘇波隆球場,Štadión pod Zoborom,Slovakia
博伦法尔门畔默克体育场,Stadion am Böllenfalltor,Germany
DKB競技場,DKB-Arena,Germany
賀爾球場,Generali Arena,Austria
广东奥林匹克体育中心,Guangdong Olympic Stadium,People's Republic of China
新澤尼特體育場,Krestovsky Stadium,Russia
阿勒頗國際體育場,Aleppo International Stadium,Syria
特星球場,Stadionul Steaua,Romania
史保赫公園球場,Stebonheath Park,United Kingdom
聖占士公園球場,St James Park,United Kingdom
黑森林体育场,Schwarzwald-Stadion,Germany
布里斯班路球場,Brisbane Road,United Kingdom
百事球場,Polish Army Stadium,Poland
柏納烏球場,Estádio Independência,Brazil
海牙体育场,Kyocera Stadion,Netherlands
韋思丹運動場,Withdean Stadium,United Kingdom
聖真奧亞里奧體育場,Estádio São Januário,Brazil
禾克斯公園球場,Volksparkstadion,Germany
帕爾克球場,stade fernand fournier,France
口力竞技场,Trolli Arena,Germany
尼尼安公園球場,Ninian Park,United Kingdom
活士賀爾球場,Roots Hall,United Kingdom
漢斯-禾達·懷特球場,Hans-Walter-Wild-Stadion,Germany
長崎縣總合運動公園體育場,Nagasaki Athletic Stadium,Japan
奧拉伽柏體育場,Stadion Oláh Gábor Út,Hungary
大學體育場,Universitary Stadium,Mexico
拖拉机体育场,Traktar Stadium,Belarus
亞當斯公園球場,Adams Park,United Kingdom
比亞韋斯托克市立體育場,Białystok City Stadium,Poland
Qemal Stafa球場,Qemal Stafa Stadium,Albania
阿爾克球場,De Grolsch Veste,Netherlands
維迪馬里球場,Stadio Via del Mare,Italy
芝華士運動場,Chivas Stadium,Mexico
DW球場,DW Stadium,United Kingdom
大分體育公園綜合競技場,Ōita Bank Dome,Japan
復活節路球場,Easter Road,United Kingdom
坦拿迪斯球場,Tannadice Park,United Kingdom
哈瑟利·克勞福德體育場,Hasely Crawford Stadium,Trinidad and Tobago
公園體育場,Parkstadion,Germany
阿羅伊托巨人體育場,Estadio Gigante de Arroyito,Argentina
科雷希多拉體育場,Corregidora Stadium,Mexico
Piast體育場,Stadion Piast,Poland
奧古斯特德洛納體育場,Stade Auguste Delaune,France
大眾汽車球場,Volkswagen Arena,Germany
萊茵能源球場,RheinEnergie Stadion,Germany
