label,riverLabel,countryLabel
埃克巴赫河,Eckbach,Germany
奧拉瓦河,Orava,Slovakia
烏索爾卡河,Q611272,Russia
阿夫爾河,Avre,France
漢灘江,Hantan River,South Korea
锦江,Geum River,South Korea
卡加延河,Cagayan River,Philippines
羅特巴赫河,Rotbach,Germany
阿努伊河 (薩哈共和國),Anyuy River,Russia
南烏河,Nam Ou,Laos
洛杉磯河,Los Angeles River,United States of America
烏日河,Uzh River,Ukraine
烏日河,Uzh River,Slovakia
特魯富爾特魯富爾河,Trufultruful River,Chile
內格羅河,Río Negro,Uruguay
內格羅河,Río Negro,Brazil
克蘭河,Clain,France
洛爾河,Lol River,South Sudan
薩爾杜爾巴克河,Saldurbach,Italy
施穆特河,Schmutter,Germany
雷姆斯河,Rems,Germany
洛巴尼河,Q487943,Russia
雷加河,Rega,Poland
荣山江,Yeongsan River,South Korea
蒂華納河,Tijuana River,United States of America
沃赫馬河,Q613508,Russia
克卢萨河,Clutha River,New Zealand
施瓦爾姆河,Schwalm,Germany
孔雀河,Q625404,People's Republic of China
普索河,Psou River,Russia
卡爾林巴克河,Karlinbach,Italy
普索河,Psou River,Georgia
泽拉夫尚河,Zeravshan River,Tajikistan
納夫河,Naf River,Bangladesh
泽拉夫尚河,Zeravshan River,Uzbekistan
普索河,Psou River,Abkhazia
臨津江,Imjin River,North Korea
麥覺理河,Macquarie River,Australia
邦達馬河,Bandama River,Ivory Coast
索西瓦河,Sosva River,Russia
伊扎河,Iza River,Romania
瓦休甘河,Vasyugan River,Russia
阿巴拉契科拉河,Apalachicola River,United States of America
科蘭坦河,Courantyne River,Suriname
开都河,Kaidu River,People's Republic of China
菲奧拉河,Fiora River,Italy
蒙托內河,Montone,Italy
雷德尼茨河,Rednitz,Germany
帕斯塔薩河,Pastaza River,Ecuador
特克韋爾河,Turkwel River,Kenya
阿勒格尼河,Allegheny River,United States of America
別拉亞河 (庫班河流域),Belaya River,Russia
格萊姆斯河,Glems,Germany
因巴赫河,Innbach,Austria
胡格利河,Hooghly River,India
大莫蘭河,Grand Morin,France
莫埃索河,Moesa,Switzerland
塞萊河,Célé,France
羅姆河,Rom,Italy
羅姆河,Rom,Switzerland
韋代亞河,Vedea River,Romania
戈西河,Kosi River,India
貝坦泰河,Bytantay,Russia
德羅訥河,Dronne,France
梅克魯河,Mékrou River,Niger
袋鼠河,Kangaroo River,Australia
皮利察河,Pilica,Poland
特利斯皮里斯河,Teles Pires,Brazil
斯希普河,Schipbeek,Netherlands
梅克魯河,Mékrou River,Benin
斯希普河,Schipbeek,Germany
梅克魯河,Mékrou River,Burkina Faso
戈爾曾泰河,Gorzente,Italy
烏伊河,Uy River,Russia
熱爾河,Gers,France
巴萨河,Bassac River,Vietnam
艾普特河,Epte,France
茲布魯奇河,Zbruch River,Ukraine
德羅姆河,Drôme,France
威斯康辛河,Wisconsin River,United States of America
巴萨河,Bassac River,Cambodia
伊爾河,Ill,Austria
魯濟濟河,Ruzizi River,Democratic Republic of the Congo
科赫爾河,Kocher,Germany
雅拉河,Yarra River,Australia
富埃爾特河,Fuerte River,Mexico
魯濟濟河,Ruzizi River,Rwanda
奥果韦河,Ogooué River,Gabon
拜利赫河,Balikh River,Syria
洛格溪,Pleisbach,Germany
奥果韦河,Ogooué River,Republic of the Congo
斯卡吉特河,Skagit River,Canada
塔拉斯河,Talas River,Kazakhstan
塔拉斯河,Talas River,Kyrgyzstan
馬老河,Maro River,Indonesia
伊波伊河,Ipoly,Hungary
秦淮河,Qinhuai River,People's Republic of China
斯卡吉特河,Skagit River,United States of America
鲁伏马河,Ruvuma River,Tanzania
魯濟濟河,Ruzizi River,Burundi
卡斯河,Q744158,Russia
邁扎斯河,Q756963,Russia
拉里坦河,Raritan River,United States of America
鲁伏马河,Ruvuma River,Mozambique
布利斯河,Blies,France
圖拉河,Tura River,Russia
布利斯河,Blies,Germany
塔朗河,Talent,Switzerland
伊爾庫特河,Irkut River,Russia
昌布河,Chamb,Germany
阿特馬奈河,Q975391,Ukraine
貝利切河,Belice,Italy
昌布河,Chamb,Czech Republic
貝爾博河,Belbo,Italy
安那考斯迪亚河,Anacostia River,United States of America
博德河,Bode,Germany
布拉尼采河,Blanice,Czech Republic
內費巴赫河,Neffelbach,Germany
季戈達河,Tigoda River,Russia
蘇特拉河,Sutla,Croatia
施特爾河,Stör,Germany
施泰珀尼茨河,Stepenitz,Germany
圖克河,Touques,France
尤里別伊河,Q978440,Russia
京普通河,Q516818,Russia
伯梅河,Böhme,Germany
蘇特拉河,Sutla,Slovenia
尼夫河,Nive,France
阿梅季奇河,Amedichi River,Russia
伊日馬河,Izhma River,Russia
音果達河,Ingoda River,Russia
韋達河,Weida,Germany
蒂斯河,River Tees,United Kingdom
努特河,Nuthe,Germany
比奧廖廖赫河,Bërëlëkh,Russia
布萊斯河,Blaise,France
博德瓦河,Bodva,Hungary
博德瓦河,Bodva,Slovakia
菲爾斯河,Vils,Germany
桑干河,Sanggan He,People's Republic of China
阿斯河,Asse,France
特呂耶爾河,Truyère,France
伊久姆河,Idjum River,Russia
奧布拉河,Obra,Poland
馬格拉河,Magra,Italy
辛亞亞河,Q969170,Russia
尼斯特河,Nister,Germany
恰雷什河,Charysh River,Russia
辽河,Liao River,People's Republic of China
弗萊河,Fly River,Indonesia
藍江,Cả River,Vietnam
扎扎河,Zaza,Russia
尤多馬河,Yudoma River,Russia
尼爾斯河,Niers,Netherlands
圣华金河,San Joaquin River,United States of America
尼爾斯河,Niers,Germany
弗萊河,Fly River,Papua New Guinea
锡尔河,Syr Darya,Kazakhstan
克爾卡河,Krka,Croatia
基比什河,Kibish River,South Sudan
吉爾巴赫河,Gillbach,Germany
辛華達河,Sunwapta River,Canada
卡羅尼河,Caroní River,Venezuela
藍江,Cả River,Laos
南摩拉瓦河,South Morava,Serbia
勞特爾河,Lauter,France
內貝爾河,Nebel,Germany
勞特爾河,Lauter,Germany
闽江,Min River,People's Republic of China
基比什河,Kibish River,Ethiopia
布拉韋河,Blavet,France
加冷河,Kallang River,Singapore
派爾努河,Pärnu River,Estonia
克勒什河,Körös River,Hungary
南摩拉瓦河,South Morava,Republic of Macedonia
塔利亞門托河,Tagliamento,Italy
基陵加河,Kirenga River,Russia
莫伊卡河,Moyka River,Russia
吉野川,Yoshino River,Japan
埃德河,Eder,Germany
季哈亞索斯納河,Tikhaya Sosna River,Russia
特斯河 (瑞士),Töss,Switzerland
默訥河,Möhne,Germany
迪德薩河,Didessa River,Ethiopia
圖里亞河,Q694198,Ukraine
帕斯塔薩河,Pastaza River,Peru
哈布爾河,Khabur River,Syria
奧赫熱河 (易北河支流),Ohre,Germany
巴什考斯河,Bashkaus River,Russia
馬東河,Madon,France
奥凡托河,Ofanto,Italy
博福特河,Beaufort River,Australia
巴雷奇河,Barycz,Poland
巴羅河,Baro River,South Sudan
別伊蘇格河,Beysug River,Russia
博爾扎瓦河,Borzsa,Ukraine
巴爾坦格河,Bartang River,Tajikistan
巴什洛河,Bashilo River,Ethiopia
薩甘河,Sagan River,Ethiopia
巴爾坦格河,Bartang River,Afghanistan
济水,Jishui,People's Republic of China
貝克爾河,Berkel,Netherlands
貝克爾河,Berkel,Germany
埃爾茨巴赫河,Elzbach,Germany
劉易斯河,Lewis River,United States of America
巴羅河,Baro River,Ethiopia
凱比河,Mayo Kébi,Chad
奧爾洛夫卡河,Orlovka River,Russia
雷克尼茨河,Recknitz,Germany
布拉伊巴克河,Braibach,Italy
最上川,Mogami River,Japan
凱比河,Mayo Kébi,Cameroon
韋梅河,Ouémé River,Benin
里拉河,Lyre River,United States of America
阿爾巴諾河,Albano,Italy
北盘江,Beipan River,People's Republic of China
納布河,Naab,Germany
捷列斯瓦河,Teresva,Ukraine
卡普阿斯河,Kapuas River,Indonesia
杜納耶茨河,Dunajec,Poland
杜納耶茨河,Dunajec,Slovakia
克勒茲河,Creuse,France
沙賓河,Sabine River,United States of America
希拉河,Gila River,United States of America
楚河,Chu River,Kazakhstan
楚河,Chu River,Kyrgyzstan
帕利亞瓦姆河,Palyavaam River,Russia
釧路川,Kushiro River,Japan
托普拉河,Topľa,Slovakia
小卡诺瓦河,Little Kanawha River,United States of America
奧斯科爾河,Oskol River,Russia
奧斯科爾河,Oskol River,Ukraine
阿根河,Argen,Germany
魯默河,Rhume,Germany
特賴森河,Traisen,Austria
摩爾多瓦河,Moldova River,Romania
花蓮溪,Hualien River,Taiwan
迪默爾河,Diemel,Germany
內格羅河,Río Negro,Argentina
格蘭德河,Grande River,Argentina
維德河,Wied,Germany
紐克扎河,Q595026,Russia
切波河,Chepo River,Panama
塞耶河,Seille,France
莫克沙河,Moksha River,Russia
阿拉格維河,Aragvi River,Georgia
尤坎本河,Eucumbene River,Australia
哈瑟河,Hase,Germany
加拿大河,Canadian River,United States of America
韋托河,Weito River,Ethiopia
蘇哈亞河,Sukhaya River,Russia
巴伊斯河,Baïse,France
塞夫爾楠特河,Sèvre Nantaise,France
屈爾河,Cure,France
瑟蘭河,Serein,France
塔爾塔斯河,Q518224,Russia
丰坦卡河,Fontanka River,Russia
埃伊薩克河,Eisack,Italy
塞韋索河,Seveso,Italy
富士川,Fuji River,Japan
日烏河,Jiu River,Romania
青尼罗河,Blue Nile,Sudan
塞魯河,Cérou,France
帕茨河,Paatsjoki,Russia
帕茨河,Paatsjoki,Norway
帕茨河,Paatsjoki,Finland
索阿納河,Soana,Italy
伯利兹河,Belize River,Belize
盧阿拉巴河,Lualaba River,Democratic Republic of the Congo
別拉亞河 (安加拉河支流),Bolshaya Belaya River,Russia
愛河,Love River,Taiwan
穆奧尼奧河,Muonio River,Sweden
穆奧尼奧河,Muonio River,Finland
特維爾察河,Tvertsa River,Russia
青尼罗河,Blue Nile,Ethiopia
布澤烏河,Buzău River,Romania
布祖盧克河,Buzuluk River,Russia
埃塞奎博河,Essequibo River,Venezuela
博羅訥河,Beauronne,France
埃塞奎博河,Essequibo River,Guyana
隆扎河,Lonza,Switzerland
永河,Yon,France
菲莎河,Fischa,Austria
汽鍋河,Chaudière River,Canada
采蒂納河,Cetina,Croatia
冬山河,Dongshan River,Taiwan
阿拉茨河,Arrats,France
阿爾謝尼耶夫卡河,Arsenyevka River,Russia
布雷根茨河,Bregenzer Ache,Austria
伊列克河,Ilek River,Kazakhstan
伊列克河,Ilek River,Russia
烏魯普河,Urup River,Russia
伊爾基涅耶瓦河,Q600004,Russia
奧納河,Q596857,Russia
曾文溪,Zengwun River,Taiwan
阿龍河,Aron,France
迪塞爾河,Düssel,Germany
韋爾塔赫河,Wertach,Germany
秀姑巒溪,Xiuguluan River,Taiwan
法蘭克尼亞薩勒河,Franconian Saale,Germany
巴爾斯河,Barse,France
巴旺河,Barwon River,Australia
丁克爾河,Dinkel,Netherlands
蘭陽溪,Lanyang River,Taiwan
丁克爾河,Dinkel,Germany
达布蒂河,Tapti River,India
歐布坦河,Aubetin,France
普呂姆河,Prüm River,Germany
河狸溪 (阿拉斯加),Beaver Creek,United States of America
东辽河,Dongliao He,People's Republic of China
维莱讷河,Vilaine,France
紹爾河,Sauer,France
紹爾河,Sauer,Germany
塔納河,Tana River,Norway
于克河,Uecker,Germany
埃爾茨河,Elz,Germany
塔納河,Tana River,Finland
北江,Bei River,People's Republic of China
阿爾克河,Arques,France
二仁溪,Erren River,Taiwan
八掌溪,Bajhang River,Taiwan
卑南溪,Beinan River,Taiwan
施珀爾河,Spöl,Italy
施珀爾河,Spöl,Switzerland
韋施尼茨河,Weschnitz,Germany
沃爾尼茨河,Wörnitz,Germany
古爾克河,Gurk,Austria
薩拉特河,Salat,France
別拉亞河 (阿納德爾河支流),Belaya River,Russia
白霍盧尼察河,Belaya Kholunitsa River,Russia
瓦赫河,Vakh River,Russia
宜蘭河,Yilan River,Taiwan
薩拉赫河,Saalach,Austria
薩拉赫河,Saalach,Germany
埃松河,Essonne,France
梅里马克河,Merrimack River,United States of America
平卡河,Pinka,Hungary
諧納河,Zenne,Belgium
科薩河,Kosa River,Russia
阿爾切達河,Archeda River,Russia
沙瓦農河,Chavanon,France
汉江,Han River,People's Republic of China
挠力河,Naoli River,People's Republic of China
穆棱河,Muling River,People's Republic of China
拉托里察河,Latorica,Slovakia
杭特河,Hunte,Germany
阿諾亞河,Anoia,Spain
索爾格河,Sorgues,France
濁水溪,Zhuoshui River,Taiwan
松阿察河,Songacha River,Russia
松阿察河,Songacha River,People's Republic of China
多拉里帕里亞河,Dora Riparia,France
多拉里帕里亞河,Dora Riparia,Italy
托切河,Toce,Italy
塔拉河,Tara River,Russia
阿爾茲河,Arz,France
比杜茲河,Bidouze,France
哈拉哈河,Khalkhyn Gol,Mongolia
阿爾芒松河,Armançon,France
普芬茲河,Pfinz,Germany
福爾托雷河,Fortore,Italy
前萊茵河,Vorderrhein,Switzerland
普萊蘇爾河,Plessur,Switzerland
哈拉哈河,Khalkhyn Gol,People's Republic of China
康什河,Canche,France
菲爾斯河 (巴登－符騰堡州),Fils,Germany
斯库尔基尔河,Schuylkill River,United States of America
阿澤爾格河,Azergues,France
沃爾斯克拉河,Vorskla River,Russia
特雷薩河,Tresa,Italy
沃爾斯克拉河,Vorskla River,Ukraine
特雷薩河,Tresa,Switzerland
尼達河 (美因河支流),Nidda,Germany
伊恰河,Q1072184,Russia
大甲溪,Dajia River,Taiwan
基隆河,Keelung River,Taiwan
阿魯河,Arroux,France
阿羅夏河,Arroscia,Italy
格拉河,Gera,Germany
烏拉漢博圖奧布亞河,Ulakhan-Botuobuya,Russia
卡比蘭奴河,Capilano River,Canada
蘇爾漢河,Surxondaryo River,Uzbekistan
渭河,Wei River,People's Republic of China
塔謝耶瓦河,Taseyeva River,Russia
布倫茨河,Brenz,Germany
巴森托河,Basento,Italy
沙朗托訥河,Charentonne,France
沙波魯河,Chapeauroux,France
維米河,Vym River,Russia
諾托拉河,Notora,Russia
索巴特河,Sobat River,South Sudan
法伊巴赫河,Veybach,Germany
卡利克斯河,Kalix River,Sweden
霍爾納德河,Hornád,Hungary
霍爾納德河,Hornád,Slovakia
瓯江,Ou Jiang,People's Republic of China
于拜埃河,Ubaye,France
別爾季河,Berd River,Russia
武克希河,Vuoksi River,Russia
雅格斯特河,Jagst,Germany
武克希河,Vuoksi River,Finland
利金河,Licking River,United States of America
安宁河,Anning He,People's Republic of China
蒙德巴什河,Q1071851,Russia
晋江,Jin River,People's Republic of China
伊塞特河,Iset River,Russia
小卡克沙河,Malaya Kokshaga River,Russia
布祖盧克河 (薩馬拉河支流),Q1017804,Russia
瓦庫奈卡河,Q1027585,Russia
乔治斯河,Georges River,Australia
維也納河,Wien,Austria
勒克尼茨河,Löcknitz,Germany
捷利別斯河,Q1071857,Russia
吉斯巴赫瀑布,Giessbach,Switzerland
里帕布利克河,Republican River,United States of America
金茨河,Günz,Germany
別廖佐夫卡河,Beryozovka River,Russia
普什馬河,Q602698,Russia
馬拉河,Mara River,Tanzania
馬拉河,Mara River,Kenya
比斯克河,Byske River,Sweden
波罗奈河,Poronay River,Russia
因納斯特河,Innerste,Germany
埃爾夫特河,Erft,Germany
波罗奈河,Poronay River,Japan
基亞肖河,Chiascio,Italy
奇蘭河,Chelan River,United States of America
尼察河,Nitsa River,Russia
莫洛馬河,Moloma River,Russia
拉佩爾河,Rapel River,Chile
坎諾比諾河,Cannobino,Italy
恰戈達河,Chagoda River,Russia
坦格納雷河,Tangnary River,Russia
薩武托河,Savuto,Italy
查特胡奇河,Chattahoochee River,United States of America
格拉特河,Glatt,Switzerland
阿徹河,Acher,Germany
托雷河,Thoré,France
昂格蘭河,Anglin,France
卡濟姆河,Kazim River,Russia
捷恰河,Techa River,Russia
梧槽河,Rochor River,Singapore
貝蒂訥河,Béthune,France
達希特河,Dasht River,Pakistan
辛格爾河,Hingol River,Pakistan
哈爾科夫河,Kharkiv River,Russia
哈爾科夫河,Kharkiv River,Ukraine
格拉維納迪馬泰拉河,Gravina di Matera,Italy
乌沃河,Ruwer,Germany
卡達瓜河,Cadagua,Spain
馬拉諾河,Marano,San Marino
馬拉諾河,Marano,Italy
貝利河,Béli River,Burkina Faso
穆亞河,Muya River,Russia
阿魯維米河,Aruwimi River,Democratic Republic of the Congo
默希河,Mahi River,India
奧克河 (阿勒爾河支流),Oker,Germany
沙斯扎克河,Chassezac,France
小昆德什河,Maly Kundysh River,Russia
多摩川,Tama River,Japan
大沃爾昌卡河,Q1071933,Russia
蘇基亞河,Primero River,Argentina
切納河,Chena River,United States of America
沅水,Yuan River,People's Republic of China
比利纳河,Bílina,Czech Republic
迪韋里亞河,Diveria,Italy
迪韋里亞河,Diveria,Switzerland
舒伊河,Chuí Stream,Uruguay
舒伊河,Chuí Stream,Brazil
亞薩奇納亞河,Yasachnaya River,Russia
賴哈德河,Rahad River,Ethiopia
塔塔河,Tatta,Russia
基爾河 (萊茵蘭-普法爾茨州),Kyll,Belgium
阿萊訥河,Allaine,France
多拉巴爾泰河,Dora Baltea,Italy
基爾河 (萊茵蘭-普法爾茨州),Kyll,Germany
平卡河,Pinka,Austria
帕爾河,Paar,Germany
焦納河,Giona,Italy
焦納河,Giona,Switzerland
武卡河,Vuka,Croatia
阿萊訥河,Allaine,Switzerland
特克澤河,Tekezé River,Sudan
明德爾河,Mindel,Germany
特克澤河,Tekezé River,Eritrea
頓河,Don,France
施瓦察赫河,Schwarzach,Germany
柳江,Liu River,People's Republic of China
蓋爾河,Gail,Austria
特克澤河,Tekezé River,Ethiopia
巴拉卡河,Barka River,Sudan
卡福埃河,Kafue River,Democratic Republic of the Congo
巴爾古津河,Barguzin River,Russia
尤克河,Yug River,Russia
沃羅涅日河,Voronezh River,Russia
巴拉卡河,Barka River,Eritrea
丘納河,Chuna River,Russia
奧瑟姆河,Osam,Bulgaria
亞瓜龍河,Santa Lucía River,Uruguay
北索西瓦河,Severnaya Sosva River,Russia
科扎河,Kozha River,Russia
川江,Sichuan River,People's Republic of China
卡福埃河,Kafue River,Zambia
加扎勒河,Bahr el Ghazal River,South Sudan
努古什河,Nugush River,Russia
諾泰奇河,Noteć,Poland
卡緬卡河,Q1190683,Ukraine
沱江,Tuo River,People's Republic of China
傑米揚卡河,Demyanka,Russia
錫爾河,Sill,Austria
查尔斯河,Charles River,United States of America
杜勒河,Deûle,France
天鹽川,Teshio River,Japan
長良川,Nagara River,Japan
維扎斯河,Q1088073,Russia
德默拉拉河,Demerara River,Guyana
法萊梅河,Falémé River,Mali
斯維斯特河,Swist,Germany
法萊梅河,Falémé River,Guinea
塞夫爾尼奧爾河,Sèvre Niortaise,France
雅砻江,Yalong River,People's Republic of China
多洛雷斯河,Dolores River,United States of America
施瓦察河,Schwarza,Germany
法萊梅河,Falémé River,Senegal
萊塔河,Laïta,France
科雷茲河,Corrèze,France
伊姆扎河,Imja Khola,Nepal
塞夫龍河,Sevron,France
阿拉尼翁河,Alagnon,France
楚玛尔河,Q1089460,People's Republic of China
沃尔图诺河,Volturno,Italy
紹約河,Sajó,Hungary
佩特羅韋河,Petrohué River,Chile
貝龍卡河,Berounka,Czech Republic
紹約河,Sajó,Slovakia
太子河,Q1043573,People's Republic of China
比爾西希河,Birsig,France
比爾西希河,Birsig,Switzerland
安瑟巴河,Anseba River,Eritrea
埃勒河,Ellé,France
米里雅茨河,Miljacka,Bosnia and Herzegovina
沙頭角河,Sha Tau Kok River,People's Republic of China
德文特河,River Derwent,Australia
內扎爾卡河,Nežárka,Czech Republic
伊奧尼韋姆河,Ioniveyem River,Russia
安特勒河,Antler River,Canada
普拉霍瓦河,Prahova River,Romania
大井川,Ōi River,Japan
鬼怒川,Kinugawa River,Japan
彭代河,Pendé River,Chad
塔馬河,River Tamar,United Kingdom
伊雷奇河,Ilych River,Russia
奧帕瓦河,Opava,Poland
菲约德勒姆冰河,Jökulsá á Fjöllum,Iceland
阿維西奧河,Avisio,Italy
扎卡河,Zarqa River,Jordan
奧帕瓦河,Opava,Czech Republic
安蒂帕約塔亞哈河,Q1088188,Russia
彭代河,Pendé River,Central African Republic
伊茨河,Itz,Germany
馬陶拉河,Mataura River,New Zealand
邦迪亞河,Bandiat,France
克拉斯納河,Crasna River,Hungary
阿梅卡河,Ameca River,Mexico
克拉斯納河,Crasna River,Romania
桑泰爾諾河,Santerno,Italy
里馬瓦河,Rimava,Slovakia
莫艾河,Moei River,Myanmar
江戶川,Edo River,Japan
紀之川,Kinokawa River,Japan
博埃肖河,Boesio,Italy
帕納羅河,Panaro,Italy
特里約河,Trieux,France
切薩諾河,Cesano,Italy
大拉伯河,Große Laber,Germany
他彼河,Tapi River,Thailand
莫艾河,Moei River,Thailand
帕帕洛阿潘河,Papaloapan River,Mexico
福什河,Foix,Spain
尼沙瓦,Nišava,Bulgaria
托皮諾河,Topino,Italy
奧洛龍河,Gave d'Oloron,France
錫梅托河,Simeto,Italy
尼沙瓦,Nišava,Serbia
阿索帕爾多河,Azopardo River,Chile
格爾森河,Gölsen,Austria
比伯爾河,Biber,Switzerland
沃洛涅河,Vologne,France
約貝河,Yobe River,Niger
約貝河,Yobe River,Nigeria
都得科西河,Dudh Kosi,Nepal
巴雷格昌河,Q805859,Russia
伊河,Yi River,People's Republic of China
滦河,Luan River,People's Republic of China
雷巴赫河,Rehbach,Germany
帕赫拉河,Pakhra River,Russia
沃爾庫塔河,Vorkuta River,Russia
辛尼河,Sinni,Italy
揖斐川,Ibi River,Japan
多爾河,Dore,France
格羅訥河,Grosne,France
龐菲河,Penfeld,France
韋利諾河,Velino,Italy
浑河,Hun River,People's Republic of China
洛河,Luo River,People's Republic of China
華富里河,Lopburi River,Thailand
皎姆河,Dyoma River,Russia
巴基廖內河,Bacchiglione,Italy
馬雷基亞河,Marecchia,Italy
巴克桑河,Baksan River,Russia
巴蘭達河,Balanda River,Russia
梅扎河,Mezha River,Russia
沃羅尼亞河,Voronya River,Russia
韋爾河,Weil,Germany
坎恰蘭河,Kanchalan River,Russia
傑爾別克河,Derbeke,Russia
頓河 (中昆士蘭),Q1239475,Australia
阿瓦恰河,Avacha River,Russia
伊通河 (法國),Iton,France
博德羅格河,Bodrog,Hungary
梅江,Mei River,People's Republic of China
博德羅格河,Bodrog,Slovakia
埃克斯河,River Exe,United Kingdom
弗盧門多薩河,Flumendosa,Italy
因澤爾河,Inzer,Russia
瓦拉河,Vara,Italy
德贾河,Djafloden,Cameroon
内罗毕河,Nairobi River,Kenya
泰西諾河,Tesino,Italy
德贾河,Djafloden,Republic of the Congo
基菲索斯河,Cephissus,Greece
比弗爾諾河,Biferno,Italy
聖胡安河 (阿根廷),San Juan River,Argentina
別兹德納河,Bezdna River,Russia
西貢河,Saigon River,Vietnam
切諾河,Ceno,Italy
烏博爾季河,Ubort River,Ukraine
霍羅爾河,Khorol River,Ukraine
赫拉米河,Khrami River,Azerbaijan
烏博爾季河,Ubort River,Belarus
科多里河,Kodori River,Georgia
石狩川,Ishikari River,Japan
赫拉米河,Khrami River,Georgia
內斯特河,Neste,France
额济纳河,Ruo Shui,People's Republic of China
弓河,Bow River,Canada
布薩訥河,Bouzanne,France
薩韋河,Save,France
赫魯迪姆卡河,Chrudimka,Czech Republic
奧爾巴河,Orba,Italy
圖什河,Touch,France
埃納河,Ene River,Peru
小門德雷斯河,Küçükmenderes River,Turkey
洛濟瓦河,Lozva River,Russia
克里尼薩斯河,Crinisus,Italy
雅孔河,Yarkon River,Palestine
恩納河,Enna,Italy
杜爾比德卡馬雷斯河,Dourdou de Camarès,France
米杜茲河,Midouze,France
魯河,Rhue,France
薩爾梅什河,Q1072534,Russia
姉川,Q1062496,Japan
布埃斯河,Bouès,France
赫姆奇克河,Khemchik River,Russia
奧爾日河,Orge,France
博多河,Padma River,Bangladesh
北拉克洛河,Northern Laclo River,East Timor
泗水,Si River,People's Republic of China
布奧爾卡拉赫河,Q1010110,Russia
瓦爾濟納河,Varzina River,Russia
戈登河,Gordon River,Australia
塔納格羅河,Tanagro,Italy
丹河,Dan River,United States of America
魯菲吉河,Rufiji River,Tanzania
埃爾斯-莫特河,Hers-Mort,France
比秋格河,Bityug River,Russia
拉里斯溪,Larrys Creek,United States of America
伊勒河 (多爾多涅河支流),Isle,France
怀卡托河,Waikato River,New Zealand
瓜維亞雷河,Guaviare River,Colombia
阿夸凱塔河,Acquacheta,Italy
伊波拉河,Ebola River,Democratic Republic of the Congo
盧日河,Louge,France
赣江,Gan River,People's Republic of China
登萨河,Tundzha,Turkey
韋爾杜拉河,Verdura,Italy
登萨河,Tundzha,Bulgaria
內拉河,Nera,Italy
湍克勒什河,Crișul Repede River,Hungary
拉皮多河,Rapido,Italy
白克德瓦河,Q1072505,Russia
湍克勒什河,Crișul Repede River,Romania
九龙江,Jiulong Jiang,People's Republic of China
欽奇佩河,Chinchipe River,Peru
奧列霍夫卡河,Orekhovka River,Russia
希洛克河,Khilok River,Russia
捷梅爾尼克河,Temernik River,Russia
波諾伊河,Ponoy River,Russia
昌巴爾河,Chambal River,India
布雲達河,Bujunda,Russia
拉托河,Lato,Italy
鹿皮谷,Buckskin Gulch,United States of America
伊泽拉河,Jizera,Czech Republic
日萬奇克河,Q582180,Ukraine
阿爾夫河,Alf,Germany
邕江,Yong River,People's Republic of China
維帕瓦河,Vipava,Italy
日莫訥河,Gimone,France
巴希兰格纳河,Bhilangna River,India
西湯河,Sittaung River,Myanmar
尼瓦河,Niva River,Russia
斯堤克斯河,Styx River,Russia
烏丘爾河,Uchur River,Russia
奧洛納河,Olona,Italy
阿劳卡河,Arauca River,Colombia
阿劳卡河,Arauca River,Venezuela
萨卢姆河,Saloum River,Senegal
呂訥河,River Lune,United Kingdom
克林奇河,Clinch River,United States of America
維帕瓦河,Vipava,Slovenia
大夏河,Daxia River,People's Republic of China
奧恩河 (摩澤爾河支流),Orne,France
塔納雷克河,Tanalyk River,Russia
漢泰卡河,Khantayka River,Russia
基索內河,Chisone,Italy
馬內奇河,Manych River,Russia
圣克莱尔河,St. Clair River,Canada
宮川,Jinzū River,Japan
伯德金河,Burdekin River,Australia
圣克莱尔河,St. Clair River,United States of America
赤水河,Chishui River,People's Republic of China
堀川,Hori River,Japan
上安加拉河,Upper Angara River,Russia
舍隆河,Shelon River,Russia
阿列伊河,Aley River,Russia
阿拉特里河,Alatyr River,Russia
戈留恩河,Q1072515,Russia
涅里察河,Q1072542,Russia
達杜河,Dadou,France
波納里河,Ponor River,Russia
達羅河,Darro,Spain
埃基特基河,Ekityki River,Russia
恰拉河,Chara River,Russia
紐亞河,Nyuya River,Russia
大渡河,Dadu River,People's Republic of China
金沙江,Jinsha Jiang,People's Republic of China
布拉金卡河,Braginka River,Belarus
克盧埃爾河,Clouère,France
利羅河,Liro,Italy
斯蒂拉羅河,Stilaro,Italy
当曲,Dangqu River,People's Republic of China
薩馬拉河,Samara River,Ukraine
克勒青河,Shaksgam River,Pakistan
大卡克沙河,Bolshaya Kokshaga River,Russia
多達河,Doda River,India
瓦河,Var,France
克利通諾河,Clitunno,Italy
卡通河,Katun River,Russia
布朗斯河,Bronx River,United States of America
克勒青河,Shaksgam River,People's Republic of China
科基托斯,Cocytus,Greece
米烏斯河,Mius River,Russia
米烏斯河,Mius River,Ukraine
岷江,Min River,People's Republic of China
雅洛米察河,Ialomița River,Romania
卡隆圭希河,Kalungwishi River,Zambia
坎河,Kan River,Russia
布朗庫河,Branco River,Brazil
克季河,Ket River,Russia
里勒河,Risle,France
常願寺川,Jōganji River,Japan
比魯河,Q931848,Peru
阿爾加馬河,Algama River,Russia
特雷比亚河,Trebbia,Italy
格尼拉利帕河,Hnyla Lypa,Ukraine
沙拉羅訥河,Chalaronne,France
格克蘇河,Göksu,Turkey
嘉陵江,Jialing River,People's Republic of China
棟加河,Donga River,Nigeria
小阿努伊河,Maly Anyuy River,Russia
濟利姆河,Zilim River,Russia
